call_label,severity,field,issue,suggestion
1_col_names,ERROR,pa-sfy26-base-fundable-list.csv,Missing column 'PWSID' defined in data dictionary for standardized category,Add PWSID column to align with data dictionary requirement
1_col_names,ERROR,pa-sfy26-base-fundable-list.csv,Column name mismatch: 'Total Assistance Amount' vs expected 'Funding Amount' from data dictionary,Standardize to 'Funding Amount' or map correctly in data pipeline
1_col_names,WARNING,pa-sfy26-base-fundable-list.csv,"Unexpected columns present: 'Single Audit Required', 'Equivalency Project', 'Categorical Green or Business Case Green', 'Loan', 'Green', 'Est. Binding Commitment', 'Small (Cust < 10K)' not defined in data dictionary",Document purpose of extra columns or remove if not needed for standardized dashboard
1_col_names,WARNING,pa-sfy26-comprehensive-list.csv,Column name mismatch: 'DEP PROJECT RATING' not mapped in data dictionary standardization; 'PV RATING' is used instead for 'Project Score',Clarify which column should be used for Project Score or update standardization documentation
1_col_names,WARNING,pa-sfy26-comprehensive-list.csv,"Unexpected columns present: 'STREET ADDRESS', 'FUND SOURCE', 'MTGDATE', 'REGION', 'GREEN CATEGORY', 'GREEN PROJECT', 'BUSINESS CASE', 'GREEN AMOUNT' not defined in data dictionary",Document purpose of extra columns or confirm if they are needed
1_col_names,ERROR,pa-sfy26-ec-fundable-list.csv,Missing column 'Project Name' - file has it but naming inconsistency with data dictionary standardization,Verify 'Project Name' column is present and properly standardized
1_col_names,WARNING,pa-sfy26-ec-fundable-list.csv,"Unexpected columns present: 'Single Audit Required', 'Equivalency Project', 'Categorical Green or Business Case Green', 'Loan (2)', 'Green', 'Est. Binding Commitment', 'Small (Cust < 10K)' not defined in data dictionary",Document purpose of extra columns or remove if not needed
1_col_names,WARNING,pa-sfy26-supp-fundable-list.csv,Missing column 'PWSID' defined in data dictionary for standardized category,Add PWSID column to align with data dictionary requirement
1_col_names,WARNING,pa-sfy26-supp-fundable-list.csv,Column name mismatch: 'Total Assistance Amount' vs expected 'Funding Amount' from data dictionary,Standardize to 'Funding Amount' or map correctly in data pipeline
1_col_names,WARNING,pa-sfy26-supp-fundable-list.csv,"Unexpected columns present: 'Equivalency Project', 'Categorical Green or Business Case Green', 'Loan', 'Green', 'Est. Binding Commitment', 'Small (Cust < 10K)' not defined in data dictionary",Document purpose of extra columns or remove if not needed
2_types_nulls,ERROR,pa-sfy26-base-fundable-list.csv | Total Assistance Amount,Data type is character but should be numeric for financial amounts. Values contain currency symbols and formatting.,"Convert to numeric by removing $ and commas, or store as numeric with currency formatting applied at display layer."
2_types_nulls,ERROR,pa-sfy26-base-fundable-list.csv | Loan,Data type is character but should be numeric for financial amounts. Values contain currency symbols and formatting.,"Convert to numeric by removing $ and commas, or store as numeric with currency formatting applied at display layer."
2_types_nulls,ERROR,pa-sfy26-base-fundable-list.csv | Principal Forgiveness,Data type is character but should be numeric for financial amounts. Values contain currency symbols and formatting.,"Convert to numeric by removing $ and commas, or store as numeric with currency formatting applied at display layer."
2_types_nulls,ERROR,pa-sfy26-base-fundable-list.csv | Green,Data type is character but should be numeric for financial amounts. Values contain currency symbols and formatting.,"Convert to numeric by removing $ and commas, or store as numeric with currency formatting applied at display layer."
2_types_nulls,ERROR,pa-sfy26-base-fundable-list.csv | Est. Binding Commitment,Data type is character but should be date. Values appear to be dates in M/D/YYYY format.,"Parse as date type (e.g., as.Date() in R with format '%m/%d/%Y')."
2_types_nulls,WARNING,pa-sfy26-comprehensive-list.csv | PROJECT COST,Data type is character but should be numeric for financial amounts. Dictionary specifies PROJECT COST should map to numeric field.,Convert to numeric by removing $ and commas.
2_types_nulls,ERROR,pa-sfy26-comprehensive-list.csv | PWSID,"Data type is numeric but should be character. Dictionary specifies PWSID should have 'PA' prepended (e.g., 'PA6160004'). Current format loses leading zeros and is not in expected format.",Convert to character and prepend 'PA' prefix to all values.
2_types_nulls,ERROR,pa-sfy26-comprehensive-list.csv | POPULATION,"Data type is character but should be numeric. Values contain commas (e.g., '1,600,000').",Convert to numeric by removing commas.
2_types_nulls,WARNING,pa-sfy26-comprehensive-list.csv | PV RATING,Data type is character but should be numeric. Dictionary specifies this maps to Project Score which should be numeric.,Convert to numeric.
2_types_nulls,WARNING,pa-sfy26-comprehensive-list.csv | GREEN AMOUNT,Data type is character but should be numeric. Values contain currency symbols and formatting.,Convert to numeric by removing $ and commas.
2_types_nulls,WARNING,pa-sfy26-comprehensive-list.csv | LOAN #,"2.1% NA rate (1 of 47 rows). Dictionary does not explicitly mark Project ID as nullable, but source field has missing values.",Investigate the 1 missing LOAN # value. Determine if this project should be excluded or if a Loan # should be assigned.
2_types_nulls,WARNING,pa-sfy26-comprehensive-list.csv | GREEN PROJECT,2.1% NA rate with only 2 distinct values. Incomplete data for 1 row.,Fill missing GREEN PROJECT value based on whether GREEN AMOUNT > $0 or review source documentation.
2_types_nulls,WARNING,pa-sfy26-comprehensive-list.csv | BUSINESS CASE,2.1% NA rate with only 2 distinct values. Incomplete data for 1 row.,Fill missing BUSINESS CASE value or confirm if N/A is appropriate for that row.
2_types_nulls,ERROR,pa-sfy26-ec-fundable-list.csv | Total Assistance Amount,Data type is character but should be numeric for financial amounts. Values contain currency symbols and formatting.,Convert to numeric by removing $ and commas.
2_types_nulls,ERROR,pa-sfy26-ec-fundable-list.csv | Loan (2),Data type is character but should be numeric for financial amounts. Values contain currency symbols and formatting.,Convert to numeric by removing $ and commas.
2_types_nulls,ERROR,pa-sfy26-ec-fundable-list.csv | Principal Forgiveness,Data type is character but should be numeric for financial amounts. Values contain currency symbols and formatting.,Convert to numeric by removing $ and commas.
2_types_nulls,ERROR,pa-sfy26-ec-fundable-list.csv | PWSID,"62.5% NA rate (5 of 8 rows missing). Only 1 distinct non-NA value. Dictionary requires PWSID but data is mostly missing. Additionally, should be character with 'PA' prefix, not numeric.",Populate missing PWSID values from source documents or Comprehensive List. Convert to character with 'PA' prefix format.
2_types_nulls,ERROR,pa-sfy26-ec-fundable-list.csv | Categorical Green or Business Case Green,Data type is logical (all NA) but should be character. 100% NA rate violates data expectation.,Populate from source data or verify column is actually needed. May need to extract from Project Name or source documents.
2_types_nulls,ERROR,pa-sfy26-ec-fundable-list.csv | Green,Data type is logical (all NA) but should be character or numeric. 100% NA rate.,Populate green funding amounts from source documents or verify column purpose.
2_types_nulls,WARNING,pa-sfy26-ec-fundable-list.csv | Small (Cust < 10K),50% NA rate (4 of 8 rows missing). Inconsistent population.,Determine whether missing values should be filled based on source data or application criteria.
2_types_nulls,ERROR,pa-sfy26-supp-fundable-list.csv | Total Assistance Amount,Data type is character but should be numeric for financial amounts. Values contain currency symbols and formatting.,Convert to numeric by removing $ and commas.
2_types_nulls,ERROR,pa-sfy26-supp-fundable-list.csv | Loan,Data type is character but should be numeric for financial amounts. Values contain currency symbols and formatting.,Convert to numeric by removing $ and commas.
2_types_nulls,ERROR,pa-sfy26-supp-fundable-list.csv | Principal Forgiveness,Data type is character but should be numeric for financial amounts. Values contain currency symbols and formatting.,Convert to numeric by removing $ and commas.
2_types_nulls,ERROR,pa-sfy26-supp-fundable-list.csv | Green,Data type is character but should be numeric for financial amounts. Values contain currency symbols and formatting.,Convert to numeric by removing $ and commas.
2_types_nulls,WARNING,pa-sfy26-supp-fundable-list.csv | Categorical Green or Business Case Green,55.6% NA rate (5 of 9 rows missing). Significant data incompleteness.,Fill missing values from source documents or project descriptions.
2_types_nulls,WARNING,pa-sfy26-supp-fundable-list.csv | Green,55.6% NA rate (5 of 9 rows missing) for financial values.,Determine if missing values represent $0.00 or if source data needs to be re-reviewed.
2_types_nulls,WARNING,pa-sfy26-supp-fundable-list.csv | Small (Cust < 10K),22.2% NA rate (2 of 9 rows missing). Inconsistent population.,Determine whether missing values should be filled based on source data or application criteria.
2_types_nulls,INFO,All fundable list files,Dictionary notes that LSLR (Lead Service Line Replacement) Fundable List is not yet available and will be added later.,Prepare to integrate LSLR fundable list when published by the state. Update data pipeline accordingly.
2_types_nulls,WARNING,pa-sfy26-base-fundable-list.csv | Small (Cust < 10K),All rows marked 'x' (2 distinct expected as yes/no but only 1 distinct value present).,Verify if all projects legitimately meet small customer criteria or if data entry error occurred.
3_script_logic,ERROR,project_type,"Lead project type check for Fundable Lists uses mismatched list name strings. The script checks `list %in% c('SFY26 fundable Base', 'SFY26 fundable Gen Supp')` (lowercase 'fundable') but the lists are assigned as 'SFY26 Fundable Base' and 'SFY26 Fundable Gen Supp' (capitalized 'Fundable'), so these conditions will never be TRUE.",Change the list name strings in the project_type case_when to 'SFY26 Fundable Base' and 'SFY26 Fundable Gen Supp' to match the assigned values.
3_script_logic,ERROR,project_type,"EC project type check for Fundable Lists also uses the same mismatched lowercase 'fundable' strings: `list %in% c('SFY26 fundable Base', 'SFY26 fundable Gen Supp')`, so EC projects on fundable lists will not be correctly classified via project_name matching.",Change to 'SFY26 Fundable Base' and 'SFY26 Fundable Gen Supp' (capital F) to match assigned list values.
3_script_logic,ERROR,project_type,"The Lead project type check uses `grepl('lead|lsl', ...)` but the dictionary explicitly states that instances of 'non-lead' should NOT be captured as lead projects. The regex does not exclude 'non-lead' matches.","Update the regex to exclude 'non-lead', e.g., use a negative lookbehind or a more specific pattern such as `grepl('(?<!non-)\b(lead|lsl)\b', ..., perl=TRUE, ignore.case=TRUE)`."
3_script_logic,ERROR,list,"After the full_join, `list` is assigned from list.y if not NA, otherwise list.x. However for fundable projects, list.y is the fundable list value and list.x is 'SFY26 Comprehensive'. This means fundable projects get the fundable list label but lose the 'SFY26 Comprehensive' label, which is inconsistent with the join logic described (fundable projects are crosswalked to comprehensive).","Clarify the intended behavior. If both list values should be retained or if comprehensive projects that are also fundable should show the fundable list, document and verify the logic is correct. Currently projects only on the comprehensive list correctly get 'SFY26 Comprehensive'."
3_script_logic,WARNING,project_name,"The script uses `trimws(str_extract(applicant, '(?<=-).*'))` to extract project name after the first dash, but `applicant` at this point is derived from `str_to_title(applicant_name)` which references the joined column. The regex `(?<=-).*` is greedy and will capture everything after the FIRST dash, which may include additional dashes in the project name — this appears intentional but should be confirmed. Also, for fundable-list-only projects (not in comprehensive), project_name from the fundable list (project_name.x or .y) is overwritten rather than used as a fallback.",Verify that using text-after-first-dash from applicant_name is the correct source for project_name for all records. Confirm whether the fundable list's project_name column should serve as a fallback when the comprehensive list applicant_name has no dash.
