call_label,severity,field,issue,suggestion
1_col_names,ERROR,al-y1-ec-ppl-1.csv,"Missing PWSID column. Data dictionary specifies 'Permit Number' should map to PWSID for EC IUP, but column is named 'Permit Number' instead of 'PWSID'",Rename 'Permit Number' to 'PWSID' or clarify mapping in standardization rules
1_col_names,WARNING,al-y1-ec-ppl-1.csv,"Missing Project ID column. Data dictionary indicates EC projects on EC IUP have 'No Information' for Project ID, but this should be explicitly documented",Add note confirming Project ID is intentionally absent for EC IUP data
1_col_names,WARNING,al-y1-ec-ppl-1.csv,"Missing Project Cost column. Data dictionary states EC IUP has 'No information' for Project Cost, but this represents incomplete data",Document why Project Cost data is unavailable for EC projects
1_col_names,WARNING,al-y1-ec-ppl-1.csv,Missing Requested Amount column. Data dictionary indicates this field has 'No information' across all files,Clarify if Requested Amount data exists in source documents or is truly unavailable
1_col_names,WARNING,"1-Alabama_Lead-PPL.csv, 1-Alabama_BIL-PPL.csv, 1-Alabama_Base-PPL.csv","Spacing inconsistencies in column names: 'Population  Served' (double space), 'Priority  Point  Rank' (double spaces), 'Assistance  Amount' (double space), 'Additional Subsidization  (Principal  Forgiveness)' (inconsistent spacing)","Standardize spacing to single space: 'Population Served', 'Priority Point Rank', 'Assistance Amount', 'Additional Subsidization (Principal Forgiveness)'"
1_col_names,WARNING,"1-Alabama_Lead-PPL.csv, 1-Alabama_BIL-PPL.csv, 1-Alabama_Base-PPL.csv",Missing 'Requesting Amount' column defined in data dictionary standardized categories,Confirm if 'Requested Amount' is intentionally omitted for these files (data dictionary shows 'No information')
1_col_names,WARNING,"1-Alabama_Lead-PPL.csv, 1-Alabama_BIL-PPL.csv, 1-Alabama_Base-PPL.csv","Extra/unexpected columns: '*GPR Component Cost', '*GPR Type', 'GPR Project', 'Estimated Construction Start Date', 'Appropriation fund being used' are not defined in data dictionary",Add definitions for these columns to data dictionary or confirm they are operational metadata
1_col_names,INFO,1-Alabama_ARPA_SRF_Combined_PPL.csv,"Column names differ significantly from standardized schema: 'Date Pre-App or SUPP Received', 'Applied for Project Amount', 'Project Approved (Yes or No)', 'Project Award Date (When Grant is signed, Funded Portion, Principal Forgiveness and/or Grant', 'Unfunded/Mat ch Portion' (spacing error)",Map ARPA file columns explicitly to standardized categories or provide separate mapping documentation
1_col_names,WARNING,1-Alabama_ARPA_SRF_Combined_PPL.csv,Column name spacing error: 'Unfunded/Mat ch Portion' appears to have a line break instead of proper spacing,Rename to 'Unfunded/Match Portion'
1_col_names,WARNING,1-Alabama_ARPA_SRF_Combined_PPL.csv,"Column name ambiguity: 'Project Award Date (When Grant is signed, Funded Portion, Principal Forgiveness and/or Grant' appears to conflate multiple fields","Split into separate columns: 'Project Award Date', 'When Grant is Signed', 'Funded Portion', 'Principal Forgiveness and/or Grant'"
1_col_names,ERROR,1-Alabama_ARPA_SRF_Combined_PPL.csv,"Missing required standardized columns: PWSID, Project ID, Project Type, Priority Point Rank not present in file",Add these columns or provide explicit mapping from existing columns
2_types_nulls,ERROR,Project Amount,"File: al-y1-ec-ppl-1.csv - Data type is character but should be numeric. Contains currency formatting ($16,286,000.00) that must be parsed.","Convert to numeric by removing '$' and ',' characters, then parse as decimal number"
2_types_nulls,ERROR,Assistance Amount,File: 1-Alabama_Lead-PPL.csv - Data type is character but should be numeric. Contains currency formatting that must be parsed.,"Convert to numeric by removing '$' and ',' characters, then parse as decimal number"
2_types_nulls,ERROR,Additional Subsidization (Principal Forgiveness),File: 1-Alabama_Lead-PPL.csv - Data type is character but should be numeric. Contains currency formatting that must be parsed.,"Convert to numeric by removing '$' and ',' characters, then parse as decimal number"
2_types_nulls,ERROR,Unfunded/Match Portion,File: 1-Alabama_Lead-PPL.csv - Data type is character but should be numeric. Contains currency formatting that must be parsed.,"Convert to numeric by removing '$' and ',' characters, then parse as decimal number"
2_types_nulls,WARNING,Applicant Name,"File: 1-Alabama_Lead-PPL.csv - Contains leading asterisks (*) in some values (e.g., '*Selma, The Waterworks') but not others. Inconsistent formatting.",Clarify whether asterisks are meaningful markers or data entry artifacts; standardize across all records
2_types_nulls,WARNING,Applicant Name,"File: 1-Alabama_BIL-PPL.csv - Contains carriage return characters (\r) in some values, creating multi-line text (e.g., 'Water and\rSewer Authority')",Remove or replace carriage return characters with spaces or underscores for data consistency
2_types_nulls,ERROR,Assistance Amount,File: 1-Alabama_BIL-PPL.csv - Data type is character but should be numeric. Contains currency formatting that must be parsed.,"Convert to numeric by removing '$' and ',' characters, then parse as decimal number"
2_types_nulls,ERROR,Additional Subsidization (Principal Forgiveness),File: 1-Alabama_BIL-PPL.csv - Data type is character but should be numeric. Contains currency formatting that must be parsed.,"Convert to numeric by removing '$' and ',' characters, then parse as decimal number"
