call_label,severity,field,issue,suggestion
1_col_names,ERROR,pa-y0-comp-ppl.csv,Column 'Applicant Name' does not match defined name 'Borrower',Rename to 'Borrower' or update data dictionary mapping
1_col_names,ERROR,pa-y0-comp-ppl.csv,Column 'Problem Description' does not match defined name 'Project Description',Standardize to single 'Project Description' column or update mapping logic
1_col_names,ERROR,pa-y0-comp-ppl.csv,Column 'DEP Project Ranking' not defined in data dictionary,Clarify if this is distinct from 'Project Rank' or remove
1_col_names,WARNING,pa-y0-comp-ppl.csv,"Extra columns not in data dictionary: Region, Funding Source, MTGDATE, Green Project, Business Case, Green Category, Green Amount",Document purpose of these columns or remove if not needed
1_col_names,ERROR,pa-y0-comp-ppl.csv,Column 'Geographic Reference' defined in dictionary but missing from file; City and County are separate,Combine City and County into Geographic Reference column or update dictionary
1_col_names,ERROR,pa-y0-fund-ppl.csv,Column 'Loan #' does not match defined name 'Project ID',Rename to 'Project ID' or update mapping
1_col_names,ERROR,pa-y0-fund-ppl.csv,Column 'Total Assistance Amount' does not match defined name 'Funding Amount',Rename to 'Funding Amount' or update mapping
1_col_names,WARNING,pa-y0-fund-ppl.csv,Duplicate/unclear columns: 'Loan' and 'Loan #' both present; Green...3 and Green...9 are malformed column names,"Clarify purpose of 'Loan' column; fix truncated column names (Green...3, Green...9)"
1_col_names,WARNING,pa-y0-fund-ppl.csv,"Extra columns not in data dictionary: Single Audit Required, Equivalency Project, Green...3, Loan, Green...9, Small System, PPL Rank DEP",Document purpose or remove if not needed
1_col_names,ERROR,pa-y0-fund-ppl.csv,Column 'Requested Amount' defined in dictionary but missing from file,Add column or update dictionary to reflect 'No Information' status
2_types_nulls,ERROR,PWSID,"Column type is numeric, but dictionary specifies PWSID should have 'PA' prepended (e.g., 'PA5040006'). Current values are numeric only (e.g., 5040006).","Convert PWSID to character type and prepend 'PA' to all values to match dictionary specification: 'PWSID with ""PA"" preappended from SFY21 Comprehensive List'"
2_types_nulls,ERROR,Project Cost,"Column type is character with currency formatting ($1,867,000), but should be numeric for proper data analysis and comparisons.","Convert to numeric type by removing '$' and ',' characters"
2_types_nulls,ERROR,Green Amount,"Column type is character with currency formatting ($1,758,420), but should be numeric for calculations and analysis.","Convert to numeric type by removing '$' and ',' characters"
2_types_nulls,WARNING,MTGDATE,Column contains '-' values (25% of rows) which appear to represent missing data. Dictionary does not specify how null/missing values should be handled for this field.,Convert '-' to proper NA/NULL representation and clarify whether MTGDATE is required or optional
2_types_nulls,WARNING,Project Type,"Dictionary specifies Project Type should be categorized as 'Lead', 'Emerging Contaminants', or 'General', but file contains non-standard codes (DS/LSL, TREAT, DS PS WS, TREAT WS, PS) that do not map cleanly to expected categories.","Verify mapping of codes to standardized categories: DS/LSL→Lead, TREAT→General, DS/PS/WS→General, etc., or clarify if these source codes should be retained"
2_types_nulls,WARNING,Requested Amount,Dictionary specifies 'Requested Amount: No Information' but field is completely missing from both data files.,Confirm whether this column should exist in the dataset or if this is expected and documented
2_types_nulls,WARNING,Disadvantaged,Dictionary specifies 'Disadvantaged: No Information' but field is completely missing from both data files.,Confirm whether this column should exist in the dataset or if absence is intentional
2_types_nulls,WARNING,Project ID,Dictionary specifies Project ID should be extracted from 'Loan #' from Fundable List with note 'No information for projects only on Comprehensive List'. File pa-y0-comp-ppl.csv (25 rows) has no Project ID column; only pa-y0-fund-ppl.csv (4 rows) has Loan # field.,"Create Project ID column in comprehensive list file, or clarify that Project ID is only available for fundable projects"
