call_label,severity,field,issue,suggestion
1_col_names,WARNING,Geographic Reference,Data dictionary expects 'Geographic Reference' column but no geographic/municipality column found in either file. Only 'Zip Code' is available.,Clarify if 'Zip Code' serves as Geographic Reference or if municipality/county data should be added
1_col_names,WARNING,Borrower,"Data dictionary maps 'Borrower' to 'Project' column, but 'Project' appears to be the project name, not the borrower entity name",Verify if 'Project' column actually contains borrower information or if borrower data is missing
1_col_names,ERROR,PWSID,Data dictionary expects 'PWSID' column but it is not present in either file,Add PWSID column or document that this data is unavailable
1_col_names,ERROR,Project ID,Data dictionary expects 'Project ID' column but it is not present in either file,Add Project ID column or document that this data is unavailable
1_col_names,ERROR,Project Name,Data dictionary expects 'Project Name' column but it is not present in either file. 'Project' column may serve this purpose but naming is unclear.,Rename 'Project' to 'Project Name' or clarify its purpose
1_col_names,ERROR,Project Cost,Data dictionary expects 'Project Cost' column but it is not present in either file,Add Project Cost column or document that this data is unavailable
1_col_names,ERROR,Funding Amount,Data dictionary expects 'Funding Amount' column but it is not present in either file,Add Funding Amount column or document that this data is unavailable
1_col_names,INFO,Green Project,Data file contains 'Green Project' column not mentioned in the data dictionary standardized categories,Document the purpose and values of 'Green Project' column in data dictionary
1_col_names,INFO,Statewide Cum. $,Data file contains 'Statewide Cum. $' column not mentioned in the data dictionary standardized categories,Document the purpose and calculation of 'Statewide Cum. $' column in data dictionary
2_types_nulls,ERROR,Priority Points,"Column stored as character but should be numeric. Contains non-numeric values '#VALUE!' in both files (2.1% NA in PPL, 2.2% NA in Planning List)",Convert to numeric type; investigate source of '#VALUE!' errors and replace with appropriate numeric values or handle as missing data
2_types_nulls,ERROR,Service Area Population,"Column stored as character but should be numeric. Contains non-numeric values '#VALUE!' in both files (2.1% NA in PPL, 2.2% NA in Planning List)",Convert to numeric type; investigate source of '#VALUE!' errors and replace with appropriate numeric values or handle as missing data
2_types_nulls,ERROR,Eligible PF Amount,"Inconsistent formatting: PPL file uses numeric values (e.g., '500000') while Planning List file uses formatted strings (e.g., '$500,000'). Contains '#VALUE!' errors (2.1% in PPL, 5.4% NA in Planning List)",Standardize to numeric type across both files; remove currency symbols and commas; investigate and resolve '#VALUE!' errors
2_types_nulls,ERROR,Loan Amount Requested,"Inconsistent formatting: PPL file uses numeric values (e.g., '4490015') while Planning List file uses formatted strings (e.g., '$1,245,000'). Should be numeric per data dictionary",Standardize to numeric type across both files; remove currency symbols and commas
2_types_nulls,ERROR,Statewide Cum. $,"Column stored as character with currency formatting (e.g., '$4,490,015'). Should be numeric per expected financial data type. Contains 12.5% NA in PPL and 5.4% NA in Planning List",Convert to numeric type; remove currency symbols and commas
2_types_nulls,WARNING,Green Project,"Inconsistent data type and format: PPL uses numeric '0', Planning List uses string '$0'; also contains '#VALUE!' errors (2.1% in PPL). Boolean field should be consistent",Standardize to either numeric (0/1) or boolean (TRUE/FALSE); investigate '#VALUE!' errors
2_types_nulls,WARNING,Project Description,12.5% NA rate in PPL and 5.4% NA in Planning List. Data dictionary marks this as required field for identifying project type (Lead/EC/General),"Review source documents to populate missing Project Description values, as these are critical for Project Type classification"
2_types_nulls,WARNING,Zip Code,12.5% NA rate in PPL file. Data dictionary indicates Geographic Reference should be populated,Cross-reference with Project/Borrower names to populate missing Zip Code values where possible
2_types_nulls,INFO,Project,"File contains category header rows (e.g., 'Category III: Primary Drinking Water Standards Projects') mixed with actual project data; first row in PPL and rows 1, 3 in Planning List appear to be headers",Separate header/category rows from data rows; consider creating separate 'Category' column if categories are meaningful for analysis
2_types_nulls,INFO,Zip Code,Stored as numeric but zip codes should typically be character/string to preserve leading zeros and allow for proper formatting,Convert to character type to maintain zip code integrity
2_types_nulls,INFO,Data Quality,"Data dictionary specifies multiple fields as 'No information' (Geographic Reference, PWSID, Project ID, Project Name, Project Cost, Funding Amount) but these are important standardized categories. Current source documents appear insufficient",Confirm with Mississippi DWSIRLF if additional source data is available; document any limitations in state overview
3_script_logic,ERROR,community_served,Column is named 'community_served' but the data dictionary specifies the standardized field name is 'geographic_reference'. The TODO comment in the script even acknowledges this discrepancy.,Rename the column assignment from 'community_served' to 'geographic_reference' and update the dplyr::select() call accordingly.
3_script_logic,ERROR,principal_forgiveness,"The dictionary states principal_forgiveness should come from 'Eligible PF Amount for projects above the $42,500,000 Funding Line', meaning only projects above the funding line threshold get a value. The script logic uses seq_len(x - 1) which assigns PF values to rows BEFORE (above) the funding line row, which is directionally correct, but assigns 'No Information' to all rows below and on the planning list. However, the planning list rows should also potentially carry PF values per the dictionary rule — the dictionary only restricts PF to the PPL funding line context, and planning list projects may have eligible_pf_amount values that should not be discarded as 'No Information'.",Re-examine whether planning list rows with non-zero eligible_pf_amount should have their PF values populated rather than set to 'No Information'. Consider applying the 'No Information' default only within the priority list context for below-funding-line rows.
3_script_logic,ERROR,expecting_funding,"Projects on the Planning List are all assigned 'No' for expecting_funding by the current logic (they do not match the funding_lines row_ids from the priority list), which is correct per the dictionary. However, projects on the PPL that are below the funding line are also assigned 'No', which is correct. But the funding_lines detection block is re-evaluated inside the mutate over the full combined dataset, so row indices for funding line rows in the priority list may shift unpredictably after bind_rows. The Funding Line row detection and seq_len logic is fragile and could silently assign wrong values if row ordering changes.","Compute funding line row indices separately per source_list before combining, or filter/tag funding line rows as a pre-processing step before bind_rows to ensure row_number() references are stable and correct."
3_script_logic,ERROR,disadvantaged,"The dictionary states disadvantaged should be 'Yes' if Eligible PF Amount > 0. The script uses as.numeric(str_replace_all(...)) > 0 but does not handle NA values — when eligible_pf_amount is NA, as.numeric returns NA, and the ifelse will return NA rather than 'No', producing unexpected NAs in the disadvantaged column.","Use dplyr::if_else or wrap with is.na check: e.g., dplyr::if_else(!is.na(as.numeric(...)) & as.numeric(...) > 0, 'Yes', 'No')."
3_script_logic,WARNING,principal_forgiveness,"The same funding_lines detection block (using which(stringr::str_detect(project, 'Funding Line--'))) is computed twice inside two separate dplyr::mutate() calls (once for principal_forgiveness, once for expecting_funding). This is redundant and risks inconsistency if the logic diverges in future edits.","Compute the funding line row indices once before the mutate chain, store as a variable, and reference it in both mutate calls."
3_script_logic,WARNING,project_rank,The dictionary states projects are ranked by order they appear on the PPL or Planning List. The script creates project_rank as a composite string like '1-SFY23 Base/IIJA Gen Supp PPL' rather than a plain integer rank. This may conflict with downstream numeric rank expectations and makes sorting by rank difficult.,"Consider storing project_rank as a plain integer (row_number() within each source_list group) and storing the source_list context separately, which is already done via the 'list' column."
3_script_logic,WARNING,project_type,"The EC keyword list in the dictionary includes 'Perfluoro-n-pentanoic acid', 'PFPeA', 'HAA5', 'haloacetic acid', 'trihalomethanes', 'THM', 'Unregulated Contaminant Monitoring Rule', and 'dioxane' among others. The script references an external variable 'ec_str' and 'lead_str' whose contents are not visible in this script, so it is impossible to verify all dictionary-specified keywords are included.","Ensure ec_str and lead_str are defined elsewhere and contain all keywords listed in the data dictionary, including case variations. Document or inline the regex strings for auditability."
3_script_logic,WARNING,expecting_funding,"Planning list projects are assigned 'No' for expecting_funding, which matches the dictionary. However, the dictionary also allows for 'No Information' as a valid value when funding status is unknown. The script never assigns 'No Information' to any planning list row — if some planning list rows have ambiguous status, this could be incorrect.","Verify that all planning list rows definitively have 'No' expecting_funding status per the source document, and if any are ambiguous, assign 'No Information' accordingly."
3_script_logic,WARNING,disadvantaged,"The script assigns 'No' when eligible_pf_amount is zero or non-positive, but the dictionary definition is strictly 'Eligible PF Amount > 0'. If eligible_pf_amount is empty string or unparseable (not just NA), str_replace_all may produce '0' or '' causing as.numeric to return 0 or NA, both leading to 'No'. This edge case could mask data quality issues.","Add explicit handling for empty or non-numeric eligible_pf_amount values, and consider logging or flagging rows where the value is non-numeric for review."
3_script_logic,INFO,community_served / geographic_reference,"The dictionary specifies Geographic Reference as 'No information' for this state/year, so the NA assignment is correct in intent, but the field name mismatch (community_served vs geographic_reference) still needs to be fixed for schema consistency.",Fix field name to geographic_reference as noted in the ERROR above.
3_script_logic,INFO,project_id,"The dictionary specifies Project ID as 'No information' for this state/year. The script correctly assigns NA. No action needed, but worth confirming the source documents truly contain no project IDs.",null
3_script_logic,INFO,project_name,The dictionary specifies Project Name as 'No information' for this state/year. The script correctly assigns NA.,null
3_script_logic,INFO,pwsid,The dictionary specifies PWSID as 'No information' for this state/year. The script correctly assigns NA.,null
3_script_logic,INFO,funding_amount,The dictionary specifies Funding Amount as 'No information' for this state/year. The script correctly assigns NA.,null
3_script_logic,INFO,project_cost,The dictionary specifies Project Cost as 'No information' for this state/year. The script correctly assigns NA.,null
4_script_data,ERROR,Eligible PF Amount,"Format inconsistency between PPL and Planning List files: PPL has unformatted integers (e.g., '500000', '0', '288000') while Planning List has dollar-formatted strings (e.g., '$0', '$125,000', '$500,000'). The disadvantaged logic uses str_replace_all to strip non-numeric characters, which will work for both, but clean_numeric_string(eligible_pf_amount) used for principal_forgiveness may behave differently depending on its implementation. If clean_numeric_string does not handle '$' and ',' characters, Planning List PF values will parse incorrectly.","Verify clean_numeric_string strips '$' and ',' before numeric conversion. Add a test asserting PF values from both lists parse to expected numerics. Normalize formats at ingestion if possible."
4_script_data,ERROR,Loan Amount Requested,"Same format inconsistency as Eligible PF Amount: PPL has unformatted integers (e.g., '4490015', '1800000') while Planning List has dollar-formatted strings (e.g., '$1,245,000', '$1,587,500'). requested_amount = clean_numeric_string(loan_amount_requested) may silently produce NA or incorrect values for one of the two formats.",Ensure clean_numeric_string handles both raw integer strings and '$'-prefixed comma-separated strings. Add unit tests with both formats.
4_script_data,ERROR,principal_forgiveness / expecting_funding logic,"The script assigns principal_forgiveness and expecting_funding='Yes' to rows ABOVE the Funding Line by detecting rows where str_detect(project, 'Funding Line--') is TRUE, then using seq_len(x - 1) to get all rows before it. However, the Planning List is also bound into combined_list before filtering, and the Planning List rows are assigned expecting_funding='No' only because no 'Funding Line--' row exists in that list. If the Funding Line row does not exist or its text differs slightly from 'Funding Line--', ALL rows in combined_list could get 'Yes' or all get 'No'. Additionally, row_id is assigned BEFORE filtering category rows but AFTER binding both lists, meaning row indices span both lists, and the funding line detection on the combined list could misassign rows from the Planning List if a Funding Line row exists only in the PPL portion.","Apply the Funding Line detection separately per source_list before binding, or use group_by(source_list) logic. Validate that the exact string 'Funding Line--' appears in the PPL raw data and confirm no variant spellings. Add a test that no Planning List rows receive expecting_funding='Yes'."
4_script_data,ERROR,disadvantaged,"The disadvantaged field uses as.numeric(str_replace_all(eligible_pf_amount,'[^0-9.]','')) > 0, but NA values (12.5% in PPL, 5.4% in Planning List) will produce NA from as.numeric, making ifelse return NA rather than 'No'. Per data dictionary, DAC status should be 'No' when PF amount is 0 or not present for non-DAC borrowers.","Use dplyr::case_when or wrap with is.na check: if NA eligible_pf_amount, assign 'No'. E.g., case_when(is.na(eligible_pf_amount) ~ 'No', as.numeric(...) > 0 ~ 'Yes', TRUE ~ 'No')."
4_script_data,ERROR,project_score,"priority_points contains '#VALUE!' entries (2.1% in PPL, 2.2% in Planning List). The script applies dplyr::na_if(.x, '#VALUE!') to the combined_list via across(everything()), which should convert these to NA before project_score is computed. However, the na_if conversion happens on the combined_list mutate step, then project_score = str_replace_all(priority_points,'[^0-9.]','') is applied. If priority_points is already NA at that point, str_replace_all on NA returns NA, which is correct—but verify that clean_names() does not alter the column name 'Priority Points' to something other than 'priority_points' that would break the reference.",Confirm janitor::clean_names produces 'priority_points' from 'Priority Points'. Add an explicit test that '#VALUE!' rows have NA project_score.
4_script_data,WARNING,"filter(!grepl('Category', project))","The filter removes rows where 'Category' appears in the project column, intended to remove header/category rows. However, Planning List data contains values like 'Category IV: One Well Projects', 'Category VII: System Capacity Expansion...', 'Category VIII: Back-up Water Supply Sources Projects' as category headers—these are correctly filtered. But if any actual borrower name contains the word 'Category', it would be incorrectly removed. Also, the PPL sample shows 'Category III: Primary Drinking Water Standards Projects' which is also correctly filtered.","Review full list of distinct project values to confirm no legitimate borrower names contain 'Category'. Consider a more specific pattern such as grepl('^Category [IVX]+:', project) to reduce false-positive filtering risk."
4_script_data,WARNING,project_rank,"project_rank is computed after filtering out 'Funding Line--' rows and category rows, then using row_number() within source_list groups. The data dictionary states projects are ranked in the order they appear on the PPL or Planning List. If category header rows (filtered out) intersperse the ranked projects, the row_number() after filtering may still reflect correct sequential order—but this should be verified. Also, the rank format 'N-source_list_name' is non-standard and verbose.","Verify that after filtering, row_number() within each source_list correctly reflects the original document ordering. Consider whether the rank should be a plain integer or document-matched rank value."
4_script_data,WARNING,Project (borrower names),"Borrower names include special characters and varied formatting: 'Golding Acres Water Assn., Inc.' (period + comma), 'Jackson Co. Utility Authority', 'Category VII: System Capacity Expansion to Serve Existing Unserved Residences/Businesses'. The str_squish call handles whitespace but not other normalization. The filter on grepl('Category', project) relies on these category strings being consistent.","No immediate code fix needed, but document that borrower names are not normalized beyond whitespace squishing, and flag for manual review any borrower names that might match category filter patterns."
