call_label,severity,field,issue,suggestion
1_col_names,ERROR,PriorityPoints+,Column name mismatch: Expected 'Priority Points' but found 'PriorityPoints+' (spacing and special character difference),Rename to 'Priority Points' to match data dictionary standardization
1_col_names,WARNING,Funding,Column name mismatch: Expected 'Funding Amount' but found 'Funding' (abbreviated/incomplete),Rename to 'Funding Amount' to match data dictionary standardization
1_col_names,WARNING,Total ProjectAmount($),Column name mismatch: Expected 'Total Project Amount ($)' but found 'Total ProjectAmount($)' (spacing difference),Rename to 'Total Project Amount ($)' to match data dictionary standardization
1_col_names,ERROR,GREEN ComponentAmount($),Unexpected column: 'GREEN ComponentAmount($)' is not defined in the data dictionary,Verify if this should be removed or if the data dictionary needs updating
1_col_names,ERROR,"PrincipalForgivenessAmount($)...11, PrincipalForgivenessAmount($)...12","Duplicate/unclear column names: Multiple 'PrincipalForgivenessAmount($)' columns with pandas notation (...11, ...12) instead of descriptive names","Rename with descriptive suffixes (e.g., 'Principal Forgiveness Amount Base', 'Principal Forgiveness Amount IIJA')"
1_col_names,WARNING,Revolving BasePrincipalForgiveness($),Column name mismatch: Expected 'Principal Forgiveness' but found 'Revolving BasePrincipalForgiveness($)' (different naming convention),Clarify which columns represent 'Principal Forgiveness' and align naming
1_col_names,WARNING,AnticipatedInterestRate (%),Column name mismatch: Unexpected column format with space before parenthesis,Standardize spacing to 'Anticipated Interest Rate (%)' or verify if this column is defined in data dictionary
1_col_names,WARNING,ExpectedTerm(Years),"Column name mismatch: No space before parenthesis, inconsistent with other columns",Standardize to 'Expected Term (Years)'
1_col_names,WARNING,"Const. Start, Const.Completion",Column name mismatch: Abbreviated 'Const.' instead of full word 'Construction',Rename to 'Construction Start' and 'Construction Completion' for clarity
1_col_names,ERROR,NA,Missing column: 'Project ID' defined in data dictionary but not found in data file (should map to a unique project identifier),Add Project ID column or confirm if it should be created from existing data
1_col_names,ERROR,NA,Missing column: 'Project Name' defined in data dictionary but not found in data file,Add Project Name column or confirm if it maps to another field
1_col_names,ERROR,NA,"Missing column: 'Project Type' defined in data dictionary but not found in data file (should indicate 'Lead', 'Emerging Contaminants', or 'General')",Add Project Type column or derive from Project Description
1_col_names,ERROR,NA,Missing column: 'Requested Amount' defined in data dictionary but not found in data file,Add Requested Amount column
1_col_names,ERROR,NA,Missing column: 'Disadvantaged' defined in data dictionary but not found in data file (should indicate Yes/No based on asterisk in Local Government),Add Disadvantaged column or derive from Local Government field
1_col_names,ERROR,NA,Missing column: 'Expecting Funding?' defined in data dictionary but not found in data file,"Add Expecting Funding? column (should be 'Yes' for Rank Order ≤ 107, 'No' for > 107)"
1_col_names,WARNING,RankOrder,Column name mismatch: Expected 'Rank Order' but found 'RankOrder' (no space),Rename to 'Rank Order' to match data dictionary standardization
2_types_nulls,ERROR,Pop.Served,"Data type is character but should be numeric according to dictionary (Population: Number of individuals). Values contain inconsistent spacing and formatting (e.g., '7 76', '1 ,389', '5 ,414' with embedded spaces).","Convert to numeric type after removing all spaces and non-numeric characters (except decimal points). Clean malformed values like '7 76' and '1 4,848'."
2_types_nulls,ERROR,Total ProjectAmount($),Data type is character but should be numeric according to dictionary (Project Cost). Contains currency symbols and formatting that should be parsed to numeric values.,"Remove '$' and ',' characters, convert to numeric type."
2_types_nulls,ERROR,GREEN ComponentAmount($),"Data type is character but should be numeric. Contains '$' symbols, ',' delimiters, and '$-' values representing zero/null.","Convert '$-' to 0 or NA, remove '$' and ',', then convert to numeric type."
2_types_nulls,ERROR,PrincipalForgivenessAmount($)...11,Data type is character but should be numeric according to dictionary (Principal Forgiveness). Contains currency symbols and formatting.,"Remove '$' and ',' characters, convert to numeric type."
2_types_nulls,ERROR,PrincipalForgivenessAmount($)...12,Data type is character but should be numeric. Contains currency symbols and formatting.,"Remove '$' and ',' characters, convert to numeric type."
2_types_nulls,ERROR,Revolving BasePrincipalForgiveness($),Data type is character but should be numeric. Contains '$' symbols and '$-' values representing zero/null.,"Convert '$-' to 0 or NA, remove '$' and ',', then convert to numeric type."
2_types_nulls,ERROR,LoanAwardDate(mm/yy),"Data type is character but should be date according to dictionary format specification. Values like 'Dec-22', 'Jan-23' are text representations.","Convert to proper date type (e.g., 2022-12-01, 2023-01-01)."
2_types_nulls,WARNING,Const. Start,41.3% null rate for a field that appears important for project tracking. Dictionary states Project Description is required but does not explicitly declare Const. Start as required.,"Verify if null values are acceptable; if not, impute or flag records with missing construction start dates."
2_types_nulls,WARNING,Const.Completion,41.3% null rate matches Const. Start. Same issue as above.,"Verify if null values are acceptable; if not, impute or flag records with missing construction completion dates."
2_types_nulls,WARNING,GREEN ComponentAmount($),0.7% null rate (1 row) with inconsistent representation ('$-' instead of proper null/NA).,Standardize null representation: convert all '$-' to NA before numeric conversion.
2_types_nulls,WARNING,Local Government,"Asterisk (*) used to denote Disadvantaged status per dictionary, but no separate 'Disadvantaged' column exists in the data file. This violates the data dictionary structure which expects a dedicated Disadvantaged column.","Create a separate 'Disadvantaged' column by extracting presence/absence of '*' suffix from Local Government values, then clean Local Government column."
2_types_nulls,INFO,ExpectedTerm(Years),Only 2 distinct values (5 and 20) when 143 rows exist. This indicates heavily skewed distribution but is not necessarily an error.,"Verify this matches state policy; if intentional, document as expected behavior."
2_types_nulls,INFO,Project Description,"Contains embedded '\r' (carriage return) characters visible in raw text, indicating improper text cleaning during data extraction.",Remove all '\r' characters and normalize whitespace in all text fields.
2_types_nulls,WARNING,Funding,"4 distinct values but contains inconsistent formatting ('FY22 BIL\rGeneral', 'DWSRF/BILGeneral', 'FY22 BILGeneral'). Unclear if these represent the same categories with formatting issues.",Standardize category values and remove '\r' characters; clarify mapping to Project Type (Lead/Emerging Contaminants/General).
2_types_nulls,WARNING,County,"One value 'Greene/Washington' contains a slash, suggesting a multi-county project, but Geographic Reference should reference a single municipality or county per dictionary.",Clarify whether multi-county projects should be split into separate rows or represented differently.
2_types_nulls,ERROR,PriorityPoints+,"Dictionary defines this as 'Project Score' (numeric), but only 7 distinct values for 143 projects suggests grouped/binned data or data quality issue.",Verify whether raw scores exist and whether binning is intentional per state methodology.
3_script_logic,ERROR,community_served,Column renamed to 'community_served' but the data dictionary specifies the standardized column name as 'Geographic Reference'. The source column 'county' should map to 'Geographic Reference'.,Rename the column assignment from 'community_served' to 'geographic_reference' (or whatever snake_case form matches the dashboard's standardized field name for 'Geographic Reference').
3_script_logic,ERROR,expecting_funding,"The script uses 'row_number() < 108' to assign 'Yes' to rows 1–107, but this assumes the input CSV is already sorted by rank order and that no header or extraneous rows are present. If rows are not pre-sorted by Rank Order, projects above/below the ranking line will be misclassified. Additionally, the dictionary states projects up to Rank Order 107 are expecting funding, implying rank 107 itself should be 'Yes', so the condition should be row_number() <= 107, not < 108 (though numerically equivalent, relying on row_number() rather than the actual rank value is fragile).","Sort the data by 'project_rank' (as integer) before applying the cutoff, or compare against the parsed integer value of 'rank_order' directly: e.g., as.integer(rank_order) <= 107. This makes the logic robust to unsorted input."
3_script_logic,ERROR,project_type,"The EC regex pattern uses an external variable 'ec_str' that is not defined within the function. If 'ec_str' is not in scope or is incorrectly defined elsewhere, EC project classification will silently fail or error. The data dictionary specifies a precise list of EC keywords (cyanotoxin, dioxane, IIJA EC, IIJA-EC, BIL EC, BIL-EC, emerging containment, emerging contaminant, lithium, manganese, Mn, Perfluoro-n-pentanoic acid, PFPeA, PFAS, PFOA, PFOS, DBP, disinfection byproduct, HAA5, haloacetic acid, trihalomethane, THM, Unregulated Contaminant Monitoring Rule).",Define 'ec_str' explicitly within the function or verify it matches the full keyword list from the data dictionary. Consider inlining the regex or sourcing it from a controlled shared constant.
3_script_logic,WARNING,project_type,"The Lead detection regex only checks for 'lsl|lead' but the data dictionary specifies keywords 'lead' OR 'LSL' in the Project Description. 'LSL' is already covered by case-insensitive 'lsl', but the dictionary's intent is explicit. More critically, the Lead check runs before EC, meaning a project description containing both a lead keyword and an EC keyword would be typed as 'Lead' rather than 'Emerging Contaminants'. The dictionary does not specify precedence rules, so this ordering assumption may misclassify some projects.","Confirm with the data dictionary or source documents whether any projects can have overlapping lead and EC keywords. If not, document the precedence assumption. If overlap is possible, clarify classification rules."
3_script_logic,WARNING,expecting_funding,"The data dictionary defines three possible values for 'Expecting Funding?': 'Yes', 'No', and 'No Information'. The script only assigns 'Yes' or 'No', never 'No Information'. If any projects have unknown funding status, they would be incorrectly labeled.",Review whether any projects in the Tennessee dataset should be assigned 'No Information' and add a condition to handle that case if applicable.
3_script_logic,WARNING,project_cost,"The 'project_cost' column is produced by 'clean_numeric_string()' whose behavior is not visible in this script. If it returns a numeric type, this may conflict with other string-typed columns and cause issues downstream. The data dictionary implies monetary values should be stored consistently.","Ensure 'clean_numeric_string()' returns a character or numeric type consistently with how other monetary fields (funding_amount, requested_amount, principal_forgiveness) are stored, all of which are set to as.character(NA) here."
3_script_logic,WARNING,population,"Similarly, 'population' is produced by 'clean_numeric_string()'. Population is expected to be a numeric count per the dictionary ('Number of individuals'). If 'clean_numeric_string()' returns character type, population may need an explicit numeric coercion.",Verify 'clean_numeric_string()' output type and coerce 'population' to integer or numeric if the downstream schema expects a number.
3_script_logic,INFO,funding_amount,"The data dictionary notes 'Last updated 11/13/2025 [Funding Amount]', suggesting the Funding Amount field may have been recently updated. The script sets funding_amount to NA unconditionally, which aligns with the dict stating 'No Information' for this field, but the update flag should be verified to confirm no funding amount data is now available.",Confirm that the 11/13/2025 update to Funding Amount in the data dictionary did not introduce actual funding amount data that should now be captured rather than set to NA.
3_script_logic,INFO,pwsid,A hardcoded PWSID correction is applied: 'TN000253' is replaced with 'TN0000253'. This correction is not documented in the data dictionary and relies on a hardcoded assumption about a specific record.,"Document the source of this correction (e.g., cross-reference with SDWIS) and consider maintaining such corrections in a separate lookup/crosswalk file rather than hardcoding in the cleaning script."
