call_label,severity,field,issue,suggestion
1_col_names,ERROR,mn_base_ec_fundable.csv,Column name mismatch: 'Estimated DWRF Disadvantaged Community PF Grant NOT FINAL (2)' in file vs. 'Estimated DWRF Disadvantgd Community Principal Forgiveness NOT FINAL (2)' in data dictionary,Standardize to match data dictionary: 'Estimated DWRF Disadvantgd Community Principal Forgiveness NOT FINAL (2)' or update data dictionary
1_col_names,ERROR,mn_comp_ppl.csv,Column name mismatch: 'RANK' vs. 'Rank' defined in data dictionary,Standardize capitalization to match data dictionary: 'Rank'
1_col_names,ERROR,mn_comp_ppl.csv,Column name mismatch: 'SYSTEM' vs. 'System' defined in data dictionary,Standardize capitalization to match data dictionary: 'System'
1_col_names,ERROR,mn_comp_ppl.csv,Column name mismatch: 'PROJECT' vs. 'Project' defined in data dictionary,Standardize capitalization to match data dictionary: 'Project'
1_col_names,ERROR,mn_comp_ppl.csv,Column name mismatch: 'PROJECT ID' vs. 'Project ID' defined in data dictionary,Standardize capitalization to match data dictionary: 'Project ID'
1_col_names,ERROR,mn_comp_ppl.csv,Column name mismatch: 'POINTS' vs. 'Points' defined in data dictionary,Standardize capitalization to match data dictionary: 'Points'
1_col_names,ERROR,mn_comp_ppl.csv,Column name mismatch: 'POPULATION' vs. 'Population' defined in data dictionary,Standardize capitalization to match data dictionary: 'Population'
1_col_names,ERROR,mn_comp_ppl.csv,Column name mismatch: 'PROJECT COST' vs. 'Project Cost ($)' defined in data dictionary,Standardize to match data dictionary: 'Project Cost ($)'
1_col_names,ERROR,mn_lsl_fundable.csv,Column name formatting issue: 'MDH\n 2025\n PPL\n Rank' contains newline characters; should be 'MDH 2025 PPL Rank',Remove newline characters and standardize spacing
1_col_names,ERROR,mn_lsl_fundable.csv,Column name formatting issue: 'MDH\n 2025\n PPL\n Points' contains newline characters; should be 'MDH 2025 PPL Points',Remove newline characters and standardize spacing
1_col_names,ERROR,mn_lsl_fundable.csv,Column name formatting issue: 'Est.\n Const\n Start' contains newline characters; should be 'Est. Const. Start',Remove newline characters and standardize spacing
1_col_names,ERROR,mn_lsl_fundable.csv,Column name formatting issue: 'Estimated\n Total Project\n Cost' contains newline characters; should be 'Estimated Total Project Cost',Remove newline characters and standardize spacing
1_col_names,ERROR,mn_lsl_fundable.csv,Column name formatting issue: 'Estimated\n Project Cost\n PRIVATE\n (1)' contains newline characters; should be 'Estimated Project Cost PRIVATE (1)',Remove newline characters and standardize spacing
1_col_names,ERROR,mn_lsl_fundable.csv,Column name formatting issue: 'Estimated\n Project Cost\n PUBLIC\n (2)' contains newline characters; should be 'Estimated Project Cost PUBLIC (2)',Remove newline characters and standardize spacing
1_col_names,ERROR,mn_lsl_fundable.csv,Column name formatting issue: 'Estimated\n DWRF LSL\n PF Grant\n (3)' contains newline characters; should be 'Estimated DWRF LSL PF Grant (3)',Remove newline characters and standardize spacing
