call_label,severity,field,issue,suggestion
1_col_names,INFO,Project ID,"Data dictionary defines 'Project ID' as a standardized category, but source documents provide no dedicated Project ID column. Files use 'EPIC Project ID' instead, which appears to be the project identifier.","Confirm that 'EPIC Project ID' maps to the standardized 'Project ID' category, or clarify the mapping in documentation."
1_col_names,INFO,Project Name,"Data dictionary defines 'Project Name' as a standardized category with value 'No Information', but files contain a 'Project' column which appears to serve this purpose.",Confirm whether 'Project' column should be mapped to 'Project Name' standardized category.
1_col_names,INFO,Project Cost,"Data dictionary defines 'Project Cost' as a standardized category with value 'No Information', but this column is not present in any data file.",Clarify whether Project Cost data is available or should remain 'No Information'.
1_col_names,INFO,Funding Amount,"Data dictionary defines 'Funding Amount' as a standardized category with value 'No Information', but this column is not present in any data file.",Clarify whether Funding Amount data is available or should remain 'No Information'.
1_col_names,INFO,Project Rank,"Data dictionary defines 'Project Rank' with value 'No Information', but this column is not present in any data file.",Clarify whether Project Rank data is available or should remain 'No Information'.
1_col_names,WARNING,SDWIS Population,"Column 'SDWIS Population' appears only in oh-comprehensive-ppl.csv, but data dictionary maps the standardized 'Population' category to 'SDWIS Population'. Other files lack this column despite potentially needing population data.",Verify whether population data should be available in all files or only in comprehensive PPL file.
1_col_names,WARNING,Population,"File oh-ppl-pf.csv contains 'Population' column, but oh-comprehensive-ppl.csv uses 'SDWIS Population'. Naming inconsistency across files.",Standardize population column naming across all files.
1_col_names,WARNING,Readiness to Proceed,"Files oh-ppl-pf.csv and oh-ppl-regional-pf.csv contain 'Readiness to Proceed' and 'Readiness To Proceed' (capitalization differs), but this is not defined in the data dictionary.",Add 'Readiness to Proceed' to data dictionary or clarify if this is metadata not requiring standardization.
1_col_names,INFO,Loan Type,'Loan Type' column appears in multiple files but is not defined in the standardized categories section of the data dictionary.,Add 'Loan Type' to data dictionary standardized categories or clarify its purpose.
1_col_names,INFO,Estimated Award Date,'Estimated Award Date' column appears in multiple files but is not defined in the standardized categories section of the data dictionary.,Add 'Estimated Award Date' to data dictionary standardized categories or clarify its purpose.
