call_label,severity,field,issue,suggestion
1_col_names,ERROR,pa_base.csv,Missing column: 'Project ID' defined in data dictionary but not found in file,Add 'Project ID' column or map from existing column
1_col_names,ERROR,pa_base.csv,Missing column: 'Project Name' defined in data dictionary but not found in file,Add 'Project Name' column or extract from APPLICANT NAME
1_col_names,ERROR,pa_base.csv,Missing column: 'Requested Amount' defined in data dictionary but not found in file,Add 'Requested Amount' column if data exists
1_col_names,ERROR,pa_base.csv,Missing column: 'Funding Amount' defined in data dictionary but not found in file,Add 'Funding Amount' column or map from fundable list
1_col_names,ERROR,pa_base.csv,Missing column: 'Principal Forgiveness' defined in data dictionary but not found in file,Add 'Principal Forgiveness' column or map from fundable list
1_col_names,ERROR,pa_base.csv,Missing column: 'Disadvantaged' defined in data dictionary but not found in file,Add 'Disadvantaged' column or map from fundable list
1_col_names,ERROR,pa_base.csv,Missing column: 'Expecting Funding?' defined in data dictionary but not found in file,Add 'Expecting Funding?' column based on FUND SOURCE and fundable list presence
1_col_names,WARNING,pa_base.csv,Unexpected column: 'epic_merge_id' not defined in data dictionary,Verify purpose or document in data dictionary
1_col_names,WARNING,pa_base.csv,Unexpected column: 'REGION' not defined in data dictionary,Verify if this is a standardized category or internal field
1_col_names,WARNING,pa_base.csv,Unexpected column: 'DEP PROJECT RATING' not defined in data dictionary,Verify purpose or clarify relationship to PV RATING
1_col_names,WARNING,pa_base.csv,Unexpected column: 'STREET ADDRESS' not defined in data dictionary,Verify if this should be included in standardized categories
1_col_names,WARNING,pa_base.csv,Unexpected column: 'MTGDATE' not defined in data dictionary,Verify purpose or document in data dictionary
1_col_names,WARNING,pa_base.csv,Unexpected column: 'GREEN PROJECT' not defined in data dictionary,Verify if this should be included in standardized categories
1_col_names,WARNING,pa_base.csv,Unexpected column: 'GREEN CATEGORY' not defined in data dictionary,Verify if this should be included in standardized categories
1_col_names,WARNING,pa_base.csv,Unexpected column: 'BUSINESS CASE' not defined in data dictionary,Verify if this should be included in standardized categories
1_col_names,WARNING,pa_base.csv,Unexpected column: 'GREEN AMOUNT' not defined in data dictionary,Verify if this should be included in standardized categories
1_col_names,ERROR,pa_fundable.csv,Column name mismatch: 'Loan #' vs expected 'Project ID',Standardize column name to 'Project ID' or update mapping
1_col_names,ERROR,pa_fundable.csv,Column name mismatch: 'Total Assistance Amount' vs expected 'Funding Amount',Standardize column name to 'Funding Amount'
1_col_names,ERROR,pa_fundable.csv,Column name mismatch: 'Disadvantage EJ Area' vs expected 'Disadvantaged',Standardize column name to 'Disadvantaged'
1_col_names,WARNING,pa_fundable.csv,Unexpected column: 'epic_merge_id' not defined in data dictionary,Verify purpose or document in data dictionary
1_col_names,WARNING,pa_fundable.csv,Unexpected column: 'Single Audit Required' not defined in data dictionary,Verify if this should be included in standardized categories
1_col_names,WARNING,pa_fundable.csv,Unexpected column: 'Equivalency Project' not defined in data dictionary,Verify if this should be included in standardized categories
1_col_names,WARNING,pa_fundable.csv,Unexpected column: 'Categorical Green or Business Case Green' not defined in data dictionary,Verify if this should be included in standardized categories
1_col_names,WARNING,pa_fundable.csv,Unexpected column: 'Loan' not defined in data dictionary,Verify purpose or document in data dictionary
1_col_names,WARNING,pa_fundable.csv,Unexpected column: 'Green' not defined in data dictionary,Verify if this relates to GREEN PROJECT or is a separate field
1_col_names,WARNING,pa_fundable.csv,Unexpected column: 'Small System' not defined in data dictionary,Verify if this should be included in standardized categories
1_col_names,WARNING,pa_fundable.csv,Unexpected column: 'PPL Rank (DEP)' not defined in data dictionary,Verify purpose or document in data dictionary
1_col_names,WARNING,pa_fundable.csv,Unexpected column: 'list' not defined in data dictionary,Verify if this is a valid column name or data integrity issue
2_types_nulls,ERROR,PWSID,Data type is numeric but dictionary specifies PWSID should have 'PA' prepended (text format). Current values are raw numeric IDs without state prefix.,"Convert PWSID to character type and prepend 'PA' to all values (e.g., 'PA5020038' instead of 5020038)"
2_types_nulls,ERROR,PROJECT COST,"Data type is character with currency formatting ($), but should be numeric for quantitative analysis. Values like '$3,160,825' cannot be used in mathematical operations.","Convert to numeric type by removing '$' and ',' characters"
2_types_nulls,ERROR,PV RATING,"Data type is character but dictionary specifies this should be numeric (Project Score). Contains blank values and mixed types (e.g., '108', '100', '(blank)')",Convert to numeric type; handle blank values as NA or clarify if they represent missing data per dictionary rules
