call_label,severity,field,issue,suggestion
1_col_names,WARNING,Project ID,"Data dictionary specifies 'Project ID' as standardized column, but source files use 'epic_project_id' (inconsistent naming and case)",Standardize to 'Project ID' across all files for consistency with data dictionary
1_col_names,WARNING,PWSID,"Inconsistent column naming across files: 'PWS ID' (oh-missing-not-funded.csv, oh_regionalization_ppl.csv, oh_lead_ppl.csv, oh_comp_ppl.csv) vs 'PWSID' (oh_ec_ppl.csv, oh_dac_ppl.csv)",Standardize to single naming convention: either 'PWS ID' or 'PWSID' across all files
1_col_names,WARNING,Population,Column named 'SDWIS Population' in oh_comp_ppl.csv but data dictionary standardizes as 'Population',Rename 'SDWIS Population' to 'Population' in oh_comp_ppl.csv
1_col_names,WARNING,Readiness to Proceed,Inconsistent capitalization: 'Readiness to proceed' (oh_ec_ppl.csv) vs 'Readiness to Proceed' (oh_dac_ppl.csv),Standardize capitalization across files
1_col_names,INFO,Project Name,"Data dictionary lists 'Project Name' as standardized column, but all files use 'Project' instead",Clarify if 'Project' column maps to 'Project Name' in data dictionary or if separate column needed
1_col_names,INFO,District,oh_ec_ppl.csv contains 'District' column not defined in data dictionary standardized categories,Clarify if 'District' is expected column or should be removed
1_col_names,INFO,Loan Type,Multiple files contain 'Loan Type' column not defined in data dictionary standardized categories,Clarify if 'Loan Type' should be added to data dictionary or if it is metadata
1_col_names,INFO,District Office,Multiple files contain 'District Office' column not defined in data dictionary standardized categories,Clarify if 'District Office' should be added to data dictionary or if it is metadata
1_col_names,INFO,Estimated Award Date,Multiple files contain 'Estimated Award Date' column not defined in data dictionary standardized categories,Clarify if this should be added to data dictionary or if it is metadata
2_types_nulls,ERROR,oh_lead_ppl.csv::Est. LSL Related Costs,"Malformed currency values with embedded spaces: '$2 81,250.00' and '$5 ,000,000.00' instead of properly formatted '$281,250.00' and '$5,000,000.00'",Remove embedded spaces from currency strings before parsing numeric values
2_types_nulls,ERROR,oh_ec_ppl.csv::PWSID,Column name is 'PWSID' but data dictionary and other files use 'PWS ID' or 'PWS_ID'; inconsistent naming convention across datasets,"Standardize column name to 'PWS ID' to match data dictionary and other files (oh_regionalization_ppl.csv, oh_lead_ppl.csv, oh_dac_ppl.csv, oh_comp_ppl.csv)"
2_types_nulls,ERROR,oh_dac_ppl.csv::PWSID,Column name is 'PWSID' but data dictionary and other files use 'PWS ID' or 'PWS_ID'; inconsistent naming convention across datasets,Standardize column name to 'PWS ID' to match data dictionary and other files
2_types_nulls,WARNING,oh_regionalization_ppl.csv::Estimated Loan Amount,Column stored as character type with currency formatting; should be numeric for calculations per data dictionary specification of 'Requested Amount' as numeric field,"Convert to numeric type by removing '$' and ',' characters"
2_types_nulls,WARNING,oh_lead_ppl.csv::Estimated Loan Amount,Column stored as character type with currency formatting; should be numeric for calculations per data dictionary specification,"Convert to numeric type by removing '$' and ',' characters"
2_types_nulls,WARNING,oh_lead_ppl.csv::Est. LSL Related Costs,Column stored as character type with currency formatting; should be numeric for calculations per data dictionary specification,"Convert to numeric type by removing '$', ',' and embedded spaces"
2_types_nulls,WARNING,oh_ec_ppl.csv::Estimated Loan Amount,Column stored as character type with currency formatting; should be numeric for calculations per data dictionary specification,"Convert to numeric type by removing '$' and ',' characters"
2_types_nulls,WARNING,oh_ec_ppl.csv::Estimated EC Related Costs,Column stored as character type with currency formatting; should be numeric for calculations per data dictionary specification,"Convert to numeric type by removing '$' and ',' characters"
2_types_nulls,WARNING,oh_ec_ppl.csv::Estimated EC Principal Forgiveness,Column mixes numeric currency values with text values like 'Bypass2'; cannot be directly converted to numeric per data dictionary rules,Verify handling is correct per data dictionary: text values like 'Bypass' should be interpreted as $0 principal forgiveness per the specification
2_types_nulls,WARNING,oh_dac_ppl.csv::Estimated Loan Amount,Column stored as character type with currency formatting; should be numeric for calculations per data dictionary specification,"Convert to numeric type by removing '$' and ',' characters"
2_types_nulls,WARNING,oh_dac_ppl.csv::Estimated Principal Forgiveness,Column stored as character type with currency formatting; should be numeric for calculations per data dictionary specification,"Convert to numeric type by removing '$' and ',' characters"
