call_label,severity,field,issue,suggestion
1_col_names,ERROR,mn-not-eligible.csv,Column 'MDH2022PPLRank' does not match expected format. Data dictionary expects 'MDH 2022 PPL Rank' with spaces.,Rename to 'MDH 2022 PPL Rank'
1_col_names,ERROR,mn-not-eligible.csv,Column 'MDH2022PPLPoints' does not match expected format. Data dictionary expects 'MDH 2022 PPL Points' with spaces.,Rename to 'MDH 2022 PPL Points'
1_col_names,ERROR,mn-not-eligible.csv,Column 'EstimatedProject Cost' has spacing inconsistency. Should be 'Estimated Project Cost'.,Rename to 'Estimated Project Cost'
1_col_names,ERROR,mn-not-eligible.csv,Column 'EstimatedDWRF Loan' has spacing inconsistency. Should be 'Estimated DWRF Loan'.,Rename to 'Estimated DWRF Loan'
1_col_names,ERROR,mn-not-eligible.csv,Column 'Est DWRFPrincipalForgivenessNOT FINAL(1)' has inconsistent spacing. Should be 'Est DWRF Principal Forgiveness NOT FINAL (1)'.,Rename to 'Est DWRF Principal Forgiveness NOT FINAL (1)'
1_col_names,ERROR,mn-not-eligible.csv,Column 'Estimated WIFGrantNOT FINAL(2)' has spacing inconsistencies. Should be 'Estimated WIF Grant NOT FINAL (2)'.,Rename to 'Estimated WIF Grant NOT FINAL (2)'
1_col_names,ERROR,mn-not-eligible.csv,Column 'Other Funds(3)' missing space. Should be 'Other Funds (3)'.,Rename to 'Other Funds (3)'
1_col_names,WARNING,mn-not-eligible.csv,Extra column 'Est.ConstStart' found. Not defined in data dictionary.,Verify if this column should be included or removed
1_col_names,WARNING,mn-not-eligible.csv,Extra column 'Status' found. Not defined in data dictionary.,Verify if this column should be included or removed
1_col_names,ERROR,mn-fundable.csv,Column 'MDH2022PPLRank' does not match expected format. Data dictionary expects 'MDH 2022 PPL Rank' with spaces.,Rename to 'MDH 2022 PPL Rank'
1_col_names,ERROR,mn-fundable.csv,Column 'MDH2022PPLPoints' does not match expected format. Data dictionary expects 'MDH 2022 PPL Points' with spaces.,Rename to 'MDH 2022 PPL Points'
1_col_names,ERROR,mn-fundable.csv,Column 'EstimatedProject Cost' has spacing inconsistency. Should be 'Estimated Project Cost'.,Rename to 'Estimated Project Cost'
1_col_names,ERROR,mn-fundable.csv,Column 'EstimatedDWRF Loan' has spacing inconsistency. Should be 'Estimated DWRF Loan'.,Rename to 'Estimated DWRF Loan'
1_col_names,ERROR,mn-fundable.csv,Column 'Est DWRFPrincipalForgivenessNOT FINAL(1)' has inconsistent spacing. Should be 'Est DWRF Principal Forgiveness NOT FINAL (1)'.,Rename to 'Est DWRF Principal Forgiveness NOT FINAL (1)'
1_col_names,ERROR,mn-fundable.csv,Column 'Estimated WIFGrantNOT FINAL(2)' has spacing inconsistencies. Should be 'Estimated WIF Grant NOT FINAL (2)'.,Rename to 'Estimated WIF Grant NOT FINAL (2)'
1_col_names,ERROR,mn-fundable.csv,Column 'Other Funds(3)' missing space. Should be 'Other Funds (3)'.,Rename to 'Other Funds (3)'
1_col_names,WARNING,mn-fundable.csv,Extra column 'Est.ConstStart' found. Not defined in data dictionary.,Verify if this column should be included or removed
1_col_names,WARNING,mn-fundable.csv,Extra column 'Status' found. Not defined in data dictionary.,Verify if this column should be included or removed
1_col_names,ERROR,mn-comp-ppl.csv,Column 'RANK' case mismatch. Data dictionary expects 'Rank' (title case).,Rename to 'Rank'
1_col_names,ERROR,mn-comp-ppl.csv,Column 'SYSTEM' case mismatch. Data dictionary expects 'System' (title case).,Rename to 'System'
1_col_names,ERROR,mn-comp-ppl.csv,Column 'PROJECT' case mismatch. Data dictionary expects 'Project' (title case).,Rename to 'Project'
1_col_names,ERROR,mn-comp-ppl.csv,Column 'PROJECT ID' case mismatch. Data dictionary expects 'Project ID' (title case).,Rename to 'Project ID'
1_col_names,ERROR,mn-comp-ppl.csv,Column 'POINTS' case mismatch. Data dictionary expects 'Points' (title case).,Rename to 'Points'
