call_label,severity,field,issue,suggestion
1_col_names,WARNING,Priority Points,"Inconsistent column naming across files: 'Priority Points+' in TN_SFY27_base_PPL.csv and TN_SFY27_LSLR.csv, but 'Priority Points' in TN_SFY27_SA-HMW_PPL.csv",Standardize to single column name across all files
1_col_names,WARNING,ATPI,Column name has annotation '**' in TN_SFY27_LSLR.csv (listed as 'ATPI **') which is inconsistent with other files,Remove annotation and standardize to 'ATPI' across all files
1_col_names,INFO,solicitation,Extra column 'solicitation' found in TN_SFY27_LSLR.csv not defined in data dictionary,Add definition to data dictionary or confirm if this is intentional for LSLR-specific categorization
1_col_names,INFO,"Estimated Amount for Green Project Subsidy ($), Estimated Amount for Disadvantaged Communities Principal Forgiveness ($), Estimated Amount for Small Systems Principal Forgiveness ($)","Three separate principal forgiveness columns in TN_SFY27_base_PPL.csv and TN_SFY27_base_PPL_unranked.csv, but data dictionary indicates these should be summed into single 'Principal Forgiveness' field",Clarify whether raw data should show component columns or if aggregation is expected in standardized output
1_col_names,INFO,Rank Order,Rank Order column appears in both ranked and unranked files (TN_SFY27_base_PPL_unranked.csv contains 'Rank Order' despite being labeled 'unranked'),"Verify that unranked file actually contains empty/null values for Rank Order, or clarify naming convention"
2_types_nulls,ERROR,Application ID (TN_SFY27_base_PPL.csv),"Column contains embedded newline characters (e.g., '32701-2026-\n106'), causing data parsing issues",Remove or replace newline characters (\n) with empty string or hyphen to ensure consistent formatting
2_types_nulls,ERROR,Application ID (TN_SFY27_base_PPL_unranked.csv),"Column contains embedded newline characters (e.g., '32701-2026-\n76'), causing data parsing issues",Remove or replace newline characters (\n) with empty string or hyphen to ensure consistent formatting
2_types_nulls,ERROR,Application ID (TN_SFY27_SA-HMW_PPL.csv),"Column contains embedded newline characters (e.g., '32701-2026-\n33'), causing data parsing issues",Remove or replace newline characters (\n) with empty string or hyphen to ensure consistent formatting
2_types_nulls,ERROR,Estimated Amount for Green Project Subsidy ($) (TN_SFY27_base_PPL.csv),Column is stored as character type but should be numeric; contains mixed formatting ('$       -' and '1786400'); inconsistent spacing in currency representation,Convert to numeric type; replace '$       -' and '$      -' with 0 or NA; remove currency symbols and extra whitespace
2_types_nulls,ERROR,Estimated Amount for Disadvantaged Communities Principal Forgiveness ($) (TN_SFY27_base_PPL.csv),"Column is stored as character type but should be numeric; contains mixed formatting ('$       -', '$      -', and numeric values); inconsistent spacing",Convert to numeric type; replace '$       -' and '$      -' with 0 or NA; remove currency symbols and extra whitespace
2_types_nulls,ERROR,Estimated Amount for Small Systems Principal Forgiveness ($) (TN_SFY27_base_PPL.csv),Column is stored as character type but should be numeric; contains only '$       -' values representing zero/null,Convert to numeric type; replace '$       -' with 0 or NA; remove currency symbols and whitespace
2_types_nulls,ERROR,Estimated Amount for Disadvantaged Communities Principal Forgiveness ($) (TN_SFY27_base_PPL_unranked.csv),Column is stored as character type but should be numeric; contains mixed formatting ('$      -' and numeric values),Convert to numeric type; replace '$      -' with 0 or NA; remove currency symbols and whitespace
