call_label,severity,field,issue,suggestion
1_col_names,ERROR,Geographic Reference,Column 'Geographic Reference' defined in data dictionary but not found in any data file,Add Geographic Reference column or clarify if this should be derived from other columns
1_col_names,ERROR,PWSID,Column 'PWSID' defined in data dictionary but not found in any data file,Add PWSID column or create it by prepending 'MN' to Project Number and removing characters after dash
1_col_names,ERROR,Project ID,"Column 'Project ID' defined in data dictionary but not found in mn_not_fundable.csv, mn_not_eligible.csv, mn_fundable.csv (uses 'Project Number' instead)",Standardize column name to 'Project ID' across all files or update data dictionary
1_col_names,ERROR,Project Name,Column 'Project Name' defined in data dictionary as 'No information' but not present in any data file,Clarify if this column should be added or if it's intentionally absent
1_col_names,ERROR,Requested Amount,Column 'Requested Amount' defined in data dictionary as 'No Information' but not present in any data file,Clarify if this column should be added or if it's intentionally absent
1_col_names,WARNING,Est. Const Start,Column 'Est. Const Start' found in data files but not defined in data dictionary,Add definition for 'Est. Const Start' to data dictionary or remove from data files
1_col_names,WARNING,Status,"Column 'Status' found in mn_not_fundable.csv, mn_not_eligible.csv, mn_fundable.csv but not defined in data dictionary",Add definition for 'Status' column to data dictionary
1_col_names,WARNING,Borrower,Data dictionary defines 'Borrower' mapping but files use 'System Name' and 'SYSTEM' (case inconsistency),Standardize column names: use 'System Name' or 'Borrower' consistently across all files
1_col_names,WARNING,Project Description,Data dictionary maps 'Project Description' but mn_comp_ppl.csv uses 'PROJECT' instead,Standardize column name to 'Project Description' across all files
1_col_names,WARNING,MDH 2023 PPL Rank,Column name has inconsistent spacing/formatting: 'MDH\n 2023\n PPL\n Rank' in source files vs 'MDH 2023 PPL Rank' in data dictionary,Clean up column names to remove line breaks and ensure consistent spacing
1_col_names,WARNING,MDH 2023 PPL Points,Column name has inconsistent spacing/formatting: 'MDH\n 2023\n PPL\n Points' in source files vs 'MDH 2023 PPL Points' in data dictionary,Clean up column names to remove line breaks and ensure consistent spacing
1_col_names,INFO,mn_comp_ppl.csv columns,"Column names in mn_comp_ppl.csv use all caps (RANK, SYSTEM, PROJECT, PROJECT ID, POINTS, POPULATION, PROJECT COST) while other files use mixed case",Standardize case convention across all files for consistency
2_types_nulls,ERROR,mn_fundable.csv | Estimated Project Cost,"Data type mismatch: column is character but dictionary expects numeric. Values contain formatting (commas, currency symbols) that need parsing.","Convert to numeric by removing commas and parsing, or document that raw values are formatted strings requiring preprocessing."
2_types_nulls,ERROR,mn_fundable.csv | Estimated DWRF Loan,Data type mismatch: column is character but dictionary expects numeric. Values contain commas and formatting.,Convert to numeric by removing commas and parsing.
2_types_nulls,ERROR,mn_not_fundable.csv | Estimated DWRF Loan,Data type mismatch: column is character but dictionary expects numeric. Values contain commas and formatting.,Convert to numeric by removing commas and parsing.
2_types_nulls,ERROR,mn_comp_ppl.csv | PROJECT COST,"Data type mismatch: column is character but dictionary expects numeric. Values contain currency symbols, commas, and decimal formatting.","Convert to numeric by removing $, commas, and parsing as decimal."
2_types_nulls,ERROR,mn_comp_ppl.csv | RANK,Data type mismatch: column is character but should be numeric based on usage as project rank. All values are integers 1-675.,Convert RANK to numeric type.
2_types_nulls,WARNING,mn_fundable.csv | MDH 2023 PPL Rank,8.6% NA rate for fundable projects. Dictionary states rank should be populated for fundable list projects.,"Investigate NA values in fundable list; likely correspond to section header rows. If so, document as expected."
2_types_nulls,WARNING,mn_fundable.csv | Est. Const Start,10.0% NA rate. Dictionary does not specify nullability for this field.,Verify whether missing construction start dates are acceptable or should be populated.
2_types_nulls,WARNING,mn_fundable.csv | Estimated DWRF Lead Service Line Replacement Principal Forgiveness NOT FINAL (1),21.4% NA rate with mixed values including '-' (dash) and 'eligible'. Dictionary expects numeric or '-' for zero.,Clarify handling of 'eligible' status; may require separate flag column. Standardize representation of zero/missing.
2_types_nulls,WARNING,mn_fundable.csv | Estimated DWRF Emerging Contaminant Principal Forgiveness NOT FINAL (2),10.0% NA rate with value 'eligible' present. Dictionary expects numeric or '-' for non-applicable.,Standardize 'eligible' notation; consider separate boolean flag for eligibility status.
2_types_nulls,WARNING,mn_not_fundable.csv | Est. Const Start,2.4% NA rate in not-fundable file. Dictionary does not specify nullability rules.,Verify acceptability of missing construction start dates.
2_types_nulls,WARNING,mn_not_eligible.csv | Est. Const Start,7.0% NA rate (highest of all files). Dictionary does not specify nullability for this field.,Verify whether not-eligible projects should have construction start data; document expected behavior.
2_types_nulls,INFO,"mn_fundable.csv, mn_not_fundable.csv, mn_not_eligible.csv | Header rows","Section headers (e.g., 'PART A1 - FUNDABLE...') are stored as data rows with predominantly NA values. This affects null rate calculations and data integrity.","Consider removing section headers to separate data table from metadata, or flag as non-data rows in processing."
2_types_nulls,INFO,mn_comp_ppl.csv | Column naming,"Column names differ from other files (RANK vs MDH 2023 PPL Rank, SYSTEM vs System Name, PROJECT vs Project Description). Standardization mapping not explicitly documented.",Add explicit mapping table showing equivalence between mn_comp_ppl column names and standardized dashboard columns.
2_types_nulls,WARNING,All files | Principal Forgiveness columns,"Dictionary states 'No information' for Parts A5, A6, and Part B, but mn_fundable.csv contains values ('-', dollar amounts, 'eligible'). Contradicts documentation.",Clarify whether Principal Forgiveness should be populated for all fundable projects or only specific parts. Update documentation.
2_types_nulls,INFO,"mn_not_eligible.csv, mn_not_fundable.csv | Disadvantaged field","Dictionary states 'No information' for not-eligible and Part B projects, yet these files lack a Disadvantaged column entirely. Consistent with spec but limits analysis.",Document intentional absence of Disadvantaged field for these datasets.
2_types_nulls,WARNING,mn_not_fundable.csv | Status column,"Contains value '*amendment, carried from mn_not_eligible' which is a metadata/audit note mixed with categorical status values. Inconsistent data structure.",Separate audit/amendment notes into metadata columns; use Status only for categorical project status.
3_script_logic,ERROR,principal_forgiveness,"The dictionary states principal_forgiveness should be 'No Information' for projects on Part A5 (LSLR projects), A6 (EC projects), and Part B. The script applies a blanket formula (estimated_lsl_pf + estimated_ec_pf + estimated_dac_pf) for all SFY23 Fundable List projects regardless of whether they are Part A5, A6, or Part B, without suppressing these to 'No Information'.","Add conditions to set principal_forgiveness to 'No Information' when the project is on Part A5 (lead), Part A6 (EC), or Part B, mirroring the dictionary exclusions."
3_script_logic,ERROR,funding_amount,"The dictionary says funding_amount for DWSRF should be the sum of Estimated DWRF Loan, LSL PF, EC PF, and DAC PF, but the script omits 'estimated_wif' (WIF Grant) from the DWSRF funding_amount. However, the dict also says WIF+Other Funds is for 'other state/federal funds' (OFSF), not DWSRF — this is correct. But the script sets funding_amount = NA for projects where all columns contain 'eligible' and no numeric values exist. The script uses arithmetic addition directly which will produce 0 or NA rather than 'No Information' for those rows per the dictionary.","After computing funding_amount numerically, set funding_amount to NA (No Information) for projects where all relevant columns contain only 'eligible' and no numeric amounts, as specified in the dictionary."
3_script_logic,ERROR,project_type,"The Moorhead LSLR project added in Amendment #1 must be manually added per the dictionary note: 'Note in Amendment #1, an additional LSLR project is listed for Moorhead that was not included in the PPLs, and should be manually added.' The script has no logic or hardcoded row to handle this manual addition.","Add a manual row or explicit mutation for the Moorhead Amendment #1 LSLR project that was inadvertently omitted from the PPLs, as required by the dictionary."
3_script_logic,ERROR,expecting_funding,"The dictionary specifies that for projects on the Not Eligible List, expecting_funding = 'No'. The script correctly sets this. However, for projects only on the SFY23 Comprehensive List (not on Fundable or Not Eligible), the dictionary does not clearly assign 'No' — the script uses replace_na(expecting_funding, 'No') which sets all unmatched Comprehensive List-only projects to 'No'. The dictionary does not explicitly say these are 'No'; they may be 'No Information'.",Review whether Comprehensive List-only projects should be 'No' or 'No Information' per the dictionary and adjust the replace_na default accordingly.
3_script_logic,ERROR,disadvantaged,"The dictionary specifies that 'disadvantaged' = 'Yes' when there is a dollar amount OR 'eligible' in the Estimated DWRF Lead Service Line Replacement PF, Estimated DAC PF, or Estimated WIF Grant columns. The script uses nchar(...) > 1 which would include 'eligible' as a valid trigger, but it does NOT check the EC PF column (estimated_dwrf_emerging_contaminant_principal_forgiveness_not_final_2) which is listed in the dictionary as a potential DAC indicator via Estimated WIF Grant. More critically, the script checks nchar of the raw string column but for disadvantaged the dict says any dollar amount OR 'eligible' — the nchar check may incorrectly flag NA or whitespace values.","Ensure the disadvantaged logic checks for 'eligible' or a numeric dollar amount explicitly using grepl or is.numeric checks, and verify the correct set of columns matches the dictionary (LSL PF col 1, DAC PF col 3, WIF Grant col 4)."
3_script_logic,WARNING,project_type,"The ec_str variable is referenced in grepl calls but is never defined within the script. If ec_str is not defined in the global environment or passed as a parameter, this will cause a runtime error. The dictionary lists a long set of EC keywords including 'cyanotoxin', 'dioxane', 'PFAS', 'manganese', 'Mn', 'THM', etc.","Define ec_str as a regex pattern string combining all EC keywords from the dictionary before it is used, or ensure it is defined in the calling environment."
3_script_logic,WARNING,project_type,"The script checks grepl('LSL', status) and grepl('EC', status) for project_type assignment on the combined fundable/not-eligible list. The dictionary does not mention a 'status' column for project type classification; it uses section headers (Part A5, A6) and keywords in Project Description plus PF column values. Using 'status' may be unreliable or incorrect.","Replace or supplement status-based checks with the section-header-based logic (Part A5 for Lead, Part A6 for EC) and keyword checks in project_description as specified in the dictionary."
3_script_logic,WARNING,funding_amount,"For the Not Eligible List, the script does not compute or assign a funding_amount. The dictionary specifies the same funding_amount formula for the Not Eligible List (same as Fundable List). The not_eligible rows are merged into mn_combined but the funding_amount is only calculated in the mn_combined mutate block which should cover both — however the 'No Information' rule for 'eligible'-only rows may not be applied for not_eligible projects.","Confirm that the funding_amount calculation in mn_combined correctly handles Not Eligible List rows, and apply the 'No Information' rule for rows where all amount columns contain only 'eligible'."
3_script_logic,WARNING,pwsid,"The dictionary states PWSID should be derived from Project Number (Fundable/Not Eligible lists) or Project ID (Comprehensive list) with 'MN' prepended and characters after and including the dash removed. For the Comprehensive List path, the script uses project_id (already renamed from the comp PPL's project_id column) with str_remove(project_id, '-.*'), which is correct. But for the Fundable/Not Eligible path, the project_number is renamed to project_id before the join, so the PWSID derivation after the join applies uniformly — this appears correct but should be verified that project_id at that point still reflects the original project_number format.",Verify that project_id used in the PWSID derivation post-join corresponds to the correct source column for each list type as specified in the dictionary.
3_script_logic,WARNING,project_cost,"The dictionary states that Estimated Project Cost (from Fundable/Not Eligible lists) should be preferred over Project Cost (from Comprehensive list) when both are present, and the script implements this correctly with a case_when. However, the Not Eligible List uses 'Estimated Project Cost' column — verify that this column name maps correctly after janitor::clean_names() to 'estimated_project_cost'.","Confirm the raw column name in mn_not_eligible CSV maps to 'estimated_project_cost' after clean_names(), or add an explicit rename if needed."
3_script_logic,WARNING,disadvantaged,"The script does not set disadvantaged = 'No Information' for Part B projects on the Fundable List. The dictionary explicitly states: 'No information: Projects on Part B on the Fundable List.' The script only excludes Not Eligible List projects from the Yes logic, potentially assigning 'Yes' to Part B projects incorrectly.","Add a condition in the disadvantaged case_when to return 'No Information' for Part B projects (e.g., those sourced from mn_part_b / mn_not_fundable.csv)."
3_script_logic,WARNING,project_type,"The Amendment #1 projects for Foley, Mound, and Otsego (EC - manganese) and Walker (moved to Part B) need to be reflected in the data. The script has no explicit handling for these amendment changes beyond what might already be in the source CSVs. If the source CSVs do not already incorporate the amendment, the EC classification for these projects may be missed.","Verify that the source CSV files already incorporate Amendment #1 changes, or add explicit post-processing to reclassify/add these projects per the amendment table in the dictionary."
3_script_logic,INFO,geographic_reference,The dictionary defines a 'Geographic Reference' column. The script creates 'community_served' set to NA (as character) but never creates a 'geographic_reference' column. The dictionary says 'No Information' for Geographic Reference.,"If the dashboard expects a 'geographic_reference' column name, add it as NA or 'No Information'. If 'community_served' is the internal alias used consistently across states, confirm this is acceptable."
3_script_logic,INFO,principal_forgiveness,"The script applies clean_numeric_string() to principal_forgiveness which may convert the string 'No Information' to NA or 0. If clean_numeric_string strips non-numeric characters, 'No Information' would be lost.","Apply clean_numeric_string only to rows where principal_forgiveness is a numeric string, and preserve 'No Information' string values explicitly."
3_script_logic,INFO,funding_amount,"clean_numeric_string() is applied to funding_amount after it has been computed numerically. If funding_amount is already numeric (from arithmetic), this conversion should be safe, but verify clean_numeric_string handles numeric inputs as well as character strings.","Ensure clean_numeric_string is robust to both numeric and character inputs, or convert to character before passing."
3_script_logic,INFO,project_name,"The dictionary specifies Project Name as 'No Information' for this state. The script sets project_name = as.character(NA). Depending on dashboard expectations, this should be the string 'No Information' rather than NA.","Set project_name = 'No Information' if the dashboard distinguishes between NA and the explicit 'No Information' string, consistent with other No Information fields."
3_script_logic,INFO,requested_amount,The dictionary specifies Requested Amount as 'No Information'. The script sets requested_amount = as.character(NA) which may differ from the expected 'No Information' string used elsewhere.,Set requested_amount = 'No Information' for consistency with other No Information fields if the dashboard requires it.
4_script_data,ERROR,project_type (status column check),"The script checks grepl('LSL', status) and grepl('EC', status) on the 'status' column from mn_fundable/mn_part_b. After janitor::clean_names(), the column 'Status' becomes 'status'. Sample values include 'Part A5,LSL', 'Carryover,LSL', 'Part A6,EC' — these will match correctly. However, mn_not_eligible rows have status values like 'Refer to RD', 'Below fundable', 'Below fundable, refer', '2024 project' and are bound into mn_combined before the case_when. The Not Eligible list has all '-' in PF columns, so EC/Lead detection relies solely on project_description for those rows. The status column in mn_not_eligible does NOT contain 'LSL' or 'EC', so those rows fall through to description-based checks — this is acceptable but means any not-eligible lead/EC project must be caught by description regex. No bug per se, but the logic silently depends on description quality.",Confirm that all lead/EC projects on the Not Eligible list have appropriate keywords in Project Description. Consider adding a comment in the script noting that status-based type detection does not apply to Not Eligible rows.
4_script_data,ERROR,disadvantaged (nchar check on 'eligible' string),"The disadvantaged logic uses nchar(estimated_dwrf_lead_service_line_replacement_principal_forgiveness_not_final_1) > 1 to flag DAC. The value '-' has nchar = 1 so it correctly fails. However, the value 'eligible' has nchar = 7 > 1, so it WILL be flagged as disadvantaged. Per the data dictionary, 'eligible' in the LSL PF column should mark a project as Lead type but NOT necessarily as disadvantaged — DAC status is specifically tied to column (3) or WIF grant (4). Flagging 'eligible' in the LSL PF column (1) as disadvantaged is incorrect per the data dictionary, which only lists columns (3) and (4) for disadvantaged determination, not column (1).",Remove the nchar check on estimated_dwrf_lead_service_line_replacement_principal_forgiveness_not_final_1 from the disadvantaged case_when. Disadvantaged should only be flagged based on columns (3) and (4) per the data dictionary.
4_script_data,ERROR,funding_amount (mn_not_eligible DWRF Loan column type),"In mn_not_eligible.csv, 'Estimated DWRF Loan' is read as numeric (range 84800 to 16785530 per column summary), while in mn_fundable.csv and mn_part_b.csv it is character (e.g., '6,890,100'). After janitor::clean_names() and bind_rows, the column types differ between the two sources. Since all data is read with colClasses='character', fread should coerce to character, but the column summary shows numeric for mn_not_eligible — this suggests the CSV actually contains unformatted numbers. The convert_to_numeric() call on estimated_dwrf_loan should handle both, but the funding_amount for not-eligible rows is not computed in mn_combined (only fundable list rows get PF columns summed); not-eligible funding_amount is left as NA. This is then joined to comp_ppl and funding_amount stays NA for not-eligible rows. The script does not separately populate funding_amount from the DWRF Loan column for not-eligible rows, which may be intentional but is worth confirming.","Verify whether funding_amount should be populated from estimated_dwrf_loan for Not Eligible rows. If so, add a case_when branch to set funding_amount = estimated_dwrf for list == 'SFY23 Not Eligible List'."
4_script_data,ERROR,pwsid,"The PWSID is constructed as paste0('MN', str_remove(project_id, '-.*')). This uses the project_id from mn_comp_ppl after the left_join, which comes from the 'PROJECT ID' column (e.g., '1170005-2'). str_remove removes '-.*' leaving '1170005', then prepends 'MN' to get 'MN1170005'. However, per the data dictionary, PWSID should use Project Number from the Fundable/Not Eligible lists OR Project ID from the Comprehensive List, both with 'MN' prepended and characters after the dash removed. The comp_ppl project_id column has values like '1560033-2' which parse correctly. But note the join is on project_id which comes from mn_comp_ppl's 'PROJECT ID' column — if a project exists only in mn_fundable but not in comp_ppl (e.g., the Moorhead amendment addition), it will be dropped by the left_join and not appear in mn_combined_full.","Consider using a full_join or ensuring amendment-added projects (e.g., Moorhead LSLR rank 435) are present in mn_comp_ppl.csv, or handle them separately after the join."
4_script_data,ERROR,"principal_forgiveness (Part A5, A6, Part B)","The data dictionary states principal_forgiveness should be 'No Information' for projects on Part A5, A6, and Part B. The script sets principal_forgiveness = estimated_lsl_pf + estimated_ec_pf + estimated_dac_pf for all SFY23 Fundable List rows without distinguishing Part A5/A6/B from other parts. Since the fundable list samples show 'eligible' (not a numeric value) for EC PF column (2), convert_to_numeric('eligible', TRUE) would return 0 (or NA), so the sum may be 0 rather than 'No Information'. Projects with 'eligible' in PF columns would get principal_forgiveness = '0' instead of 'No Information'.","Add logic to set principal_forgiveness = 'No Information' for rows where status contains 'A5', 'A6', or 'Part B', overriding the numeric sum. Also ensure convert_to_numeric returns NA (not 0) for 'eligible' strings when the ignore_text flag is TRUE, then propagate NA to 'No Information'."
4_script_data,WARNING,project_cost (mn_comp_ppl PROJECT COST format),"In mn_comp_ppl.csv, PROJECT COST values are formatted as '$6,890,100.00' (with dollar sign, commas, and two decimal places). The script calls clean_numeric_string(project_cost) on this column. If clean_numeric_string only strips commas and converts to numeric without handling the leading '$' and trailing '.00', the parse may fail or return NA.","Ensure clean_numeric_string removes '$' characters and handles decimal formatting. Add a unit test or spot-check that clean_numeric_string('$6,890,100.00') returns '6890100'."
4_script_data,WARNING,estimated_wif_grant_not_final_4 (multiline value),"In mn_fundable.csv, one sample value for 'Estimated WIF Grant NOT FINAL (4)' is shown as '-
-' (contains a newline), displayed as '- -' in the column summary. After fread with colClasses='character', this may be read as a two-line string '-\n-' rather than '-'. This would cause nchar > 1 (nchar = 3), incorrectly flagging the row as disadvantaged or as having WIF funding.",Add a mutate step to strip embedded newlines and whitespace from estimated_wif_grant_not_final_4 before applying nchar checks: mutate(estimated_wif_grant_not_final_4 = str_squish(estimated_wif_grant_not_final_4)).
4_script_data,WARNING,project_type (ec_str variable),"The script references ec_str in grepl(ec_str, project_description, ...) and grepl(ec_str, project_description, ...) but ec_str is never defined within the shown function body. It must be a global variable or defined elsewhere. If ec_str is not in scope when clean_mn_y1() runs, all EC keyword matching will throw an error. The data dictionary lists many EC keywords including 'manganese', 'Mn', 'PFAS', etc.",Define ec_str explicitly within the function or verify it is reliably available in the calling environment. Consider inlining the regex pattern for safety.
4_script_data,WARNING,filter(!is.na(project_number)) on mn_not_fundable/mn_part_b,"mn_part_b is read and clean_names() applied, but the filter(!is.na(project_number)) is only applied to mn_fundable (after bind_rows of mn_part_a and mn_part_b). The header row in mn_not_fundable.csv ('PART B - NOT FUNDABLE AT THIS TIME: New Project Requests') has NA in project_number, so it will be correctly dropped by the filter. However, mn_part_a also has section header rows (e.g., 'PART A1 - FUNDABLE...') with NA project_number that will similarly be dropped — this appears correct. Verify that all section header rows have NA in project_number consistently.","Confirm that every section header row (PART A1, A2, A3, A4, A5, A6, PART B) has NA in Project Number so the filter reliably removes them all."
4_script_data,WARNING,expecting_funding (mn_comp_ppl-only rows),"Projects that appear only in mn_comp_ppl (not in mn_fundable or mn_not_eligible) will have expecting_funding = NA after the left_join, then replace_na(expecting_funding, 'No') sets them to 'No'. Per the data dictionary, projects only on the Comprehensive List that are not on the Fundable or Not Eligible lists should effectively be 'No' or 'No Information'. Using 'No' is a reasonable default but differs from 'No Information' — verify this matches the intended dashboard display.",Confirm whether comp_ppl-only projects should be 'No' or 'No Information' for expecting_funding and update replace_na accordingly.
4_script_data,WARNING,"project_cost (two sources, case_when priority)","The script sets project_cost = case_when(!is.na(estimated_project_cost) ~ clean_numeric_string(estimated_project_cost), TRUE ~ clean_numeric_string(project_cost)). The estimated_project_cost comes from mn_fundable/mn_not_eligible (after left_join via mn_combined), while project_cost comes from mn_comp_ppl. Per the data dictionary, Estimated Project Cost takes priority over Project Cost when both are present. However, in mn_not_eligible, Estimated Project Cost and DWRF Loan are identical numeric values (no comma formatting), while mn_fundable has character values with commas. The case_when logic correctly prefers estimated_project_cost when non-NA, but since mn_comp_ppl-only rows won't have estimated_project_cost, they'll fall through to project_cost from the comp_ppl '$X,XXX.XX' format — ensure clean_numeric_string handles that format.",Same as PROJECT COST warning above — ensure clean_numeric_string handles '$' prefix and '.00' suffix from mn_comp_ppl values.
4_script_data,INFO,list assignment for mn_part_b,"mn_part_b is read from mn_not_fundable.csv and bound with mn_part_a, then assigned list = 'SFY23 Fundable List'. Per the data dictionary and Amendment #1, Part B projects were added to the Fundable Range. The file is named 'mn_not_fundable.csv' which may cause confusion, but the logic correctly assigns them to the Fundable List. The status column in mn_part_b shows 'Part B' and '*amendment, carried from mn_not_eligible' — the amendment-carried rows may need special handling for disadvantaged and principal_forgiveness (data dictionary says 'No Information' for Part B).",Document clearly in the script why mn_not_fundable.csv is treated as fundable (Amendment #1 context). Confirm amendment-carried Part B rows are handled consistently with other Part B rows.
4_script_data,INFO,project_rank / project_score,"In mn_comp_ppl.csv, RANK is character type (per column summary) while MDH 2023 PPL Rank in mn_fundable/mn_not_eligible is numeric. After joining and str_squish(rank), rank values from comp_ppl like '1', '2' etc. will be character strings — this is fine. But PPL Points in comp_ppl includes values like '17.5' (decimal), which will be preserved as character strings in project_score. Ensure downstream processing handles decimal score strings.","No code change needed if project_score is treated as character throughout, but document that scores may be decimal strings like '17.5'."
