call_label,severity,field,issue,suggestion
1_col_names,WARNING,Project ID,Expected column 'Project ID' not found in data file. Data dictionary specifies this should be mapped from source documents but notes 'No Information' for this dataset.,Confirm whether Project ID data is unavailable or should be derived from another column
1_col_names,WARNING,Project Name,Expected column 'Project Name' not found in data file. Data dictionary specifies 'No Information' for this dataset.,Confirm whether Project Name data is unavailable or should be populated
1_col_names,WARNING,Project Type,Expected column 'Project Type' not found in data file. Must be derived from Project Description text analysis.,"Create derived column categorizing projects as 'Lead', 'Emerging Contaminants', or 'General' based on Project Description keywords"
1_col_names,WARNING,Requested Amount,Expected column 'Requested Amount' not found in data file. Data dictionary specifies 'No Information' for this dataset.,Confirm whether Requested Amount data is unavailable
1_col_names,WARNING,Funding Amount,Expected column 'Funding Amount' not found in data file. Data dictionary specifies 'No Information' for this dataset.,Confirm whether Funding Amount data is unavailable
1_col_names,WARNING,Principal Forgiveness,Expected column 'Principal Forgiveness' not found in data file. Data dictionary specifies 'No Information' for this dataset.,Confirm whether Principal Forgiveness data is unavailable
1_col_names,WARNING,Disadvantaged,"Expected column 'Disadvantaged' not found in data file. Must be derived from ATPI values (ATPI ≤50 = Yes, >50 = No).",Create derived column mapping ATPI values to Disadvantaged status
1_col_names,WARNING,Expecting Funding?,"Expected column 'Expecting Funding?' not found in data file. Must be derived from Rank Order and project type using ranking line rule (≤30 = Yes, >30 = No).",Create derived column mapping Rank Order to Expecting Funding status based on project type
1_col_names,INFO,Running Total of Total Project Amount Requested ($),Extra/unexpected column found in data file not defined in data dictionary.,Verify if this column should be retained or is a calculated helper column
1_col_names,INFO,GREEN Component Amount ($),Extra/unexpected column found in data file not defined in data dictionary.,Verify if this column should be retained or excluded from standardized dataset
1_col_names,INFO,Running Total of GREEN Amount Requested ($),Extra/unexpected column found in data file not defined in data dictionary.,Verify if this column should be retained or is a calculated helper column
1_col_names,INFO,Anticipated Interest Rate (%),Extra/unexpected column found in data file not defined in data dictionary.,Verify if this column should be retained or excluded from standardized dataset
1_col_names,INFO,Expected Term (Years),Extra/unexpected column found in data file not defined in data dictionary.,Verify if this column should be retained or excluded from standardized dataset
1_col_names,INFO,Expected Loan Award Date (mm/yy),Extra/unexpected column found in data file not defined in data dictionary.,Verify if this column should be retained or excluded from standardized dataset
1_col_names,INFO,Const. Start,Extra/unexpected column found in data file not defined in data dictionary.,Verify if this column should be retained or excluded from standardized dataset
1_col_names,INFO,Const. Completion,Extra/unexpected column found in data file not defined in data dictionary.,Verify if this column should be retained or excluded from standardized dataset
2_types_nulls,ERROR,Pop.,"Data type is character but should be numeric. Values contain formatting inconsistencies (spaces in numbers like '5 ,976' and '2 ,462').",Convert to numeric type and clean formatting by removing spaces before commas.
