call_label,severity,field,issue,suggestion
1_col_names,WARNING,Project ID,Data dictionary expects 'Project ID' column but all files use 'epic_project_id' instead,Rename 'epic_project_id' to 'Project ID' or update data dictionary to reflect actual column name
1_col_names,WARNING,Project Name,Data dictionary expects 'Project Name' column but files use 'Project' instead,"Clarify whether 'Project' column serves as both description and name, or rename to 'Project Name'"
1_col_names,WARNING,PWSID,Data dictionary standardizes to 'PWSID' but files use 'PWS ID' (with spaces),Standardize to either 'PWSID' or 'PWS ID' consistently across data dictionary and files
1_col_names,WARNING,Requested Amount,Data dictionary maps to 'Estimated Loan Amount' but this column name appears in files without explicit 'Requested Amount' column,Verify that 'Estimated Loan Amount' is correct mapping for 'Requested Amount' in data dictionary
1_col_names,INFO,Principal Forgiveness,Column name varies: 'Principal Forgiveness' (oh_dac_ppl.csv) vs 'Estimated Principal Forgiveness' (oh_regionalization_ppl.csv),Standardize column naming across files to be consistent
1_col_names,WARNING,Geographic Reference,Data dictionary defines 'Geographic Reference' but files use 'County' which is more specific,Update data dictionary to clarify that 'County' is the geographic reference for Ohio data
1_col_names,INFO,NA,"Extra columns in files not defined in data dictionary: 'Loan Type', 'Estimated Award Date', 'Rate', 'District Office', 'Readiness to Proceed', 'Readiness To Proceed'",Add definitions for these columns to the data dictionary or document why they are not part of standardized categories
1_col_names,WARNING,Readiness to Proceed,Inconsistent capitalization: 'Readiness to Proceed' (oh_dac_ppl.csv) vs 'Readiness To Proceed' (oh_regionalization_ppl.csv),Standardize capitalization across all files
2_types_nulls,ERROR,Estimated Loan Amount,"Column is stored as character type but should be numeric for financial calculations. Values contain currency formatting ($, commas).",Convert to numeric type by removing $ and commas. Store as decimal/float for proper data type alignment with data dictionary.
2_types_nulls,ERROR,Principal Forgiveness (oh_dac_ppl.csv),72.4% NA rate conflicts with dictionary requirement to capture principal forgiveness for DAC-eligible projects. Dictionary states values should come from SFY22 DAC PPL.,Investigate source document to determine if missing values should be $0 or if data extraction is incomplete. Clarify handling of blank cells per dictionary rules.
2_types_nulls,ERROR,Estimated Principal Forgiveness (oh_regionalization_ppl.csv),"95.0% NA rate is extremely high. Dictionary indicates values should be extracted from SFY22 Regionalization PPL, but only 2 of 40 projects have values.",Verify source document extraction. Determine if missing values represent $0 or if data is incomplete. Align with dictionary specification for principal forgiveness calculation.
2_types_nulls,ERROR,Principal Forgiveness (oh_dac_ppl.csv) and Estimated Principal Forgiveness (oh_regionalization_ppl.csv),Both columns stored as character type with currency formatting instead of numeric type.,Convert to numeric type by removing $ and commas for consistency and proper data analysis.
2_types_nulls,WARNING,Readiness to Proceed (oh_dac_ppl.csv),62.1% NA rate for a field that may be used in scoring/ranking analysis. Limited information on expected rules for missing values.,"Clarify whether missing values should be treated as unknown, 0, or excluded from analysis. Document handling approach."
2_types_nulls,WARNING,Readiness To Proceed (oh_regionalization_ppl.csv),92.5% NA rate with only 1 distinct value (2) present. Nearly all records missing this field.,Verify data extraction completeness. Determine if this field should be populated from source documents or if sparse data is expected.
