call_label,severity,field,issue,suggestion
1_col_names,WARNING,pa-fundable-ppl.csv,Column 'loan #' does not match expected standardized column name 'Project ID',Rename 'loan #' to 'Project ID' or map during data processing
1_col_names,WARNING,pa-fundable-ppl.csv,Column 'project name' does not match expected standardized column name 'Project Name' (case mismatch),Standardize to 'Project Name'
1_col_names,WARNING,pa-fundable-ppl.csv,Column 'total assistance amount' does not match expected standardized column name 'Funding Amount',Rename 'total assistance amount' to 'Funding Amount' or map during data processing
1_col_names,WARNING,pa-fundable-ppl.csv,Column 'principal forgiveness' does not match expected standardized column name 'Principal Forgiveness' (case mismatch),Standardize to 'Principal Forgiveness'
1_col_names,INFO,pa-fundable-ppl.csv,Extra column 'epic_merge_id' not defined in data dictionary,Verify if this is a system ID used for tracking/merging and document accordingly
1_col_names,INFO,pa-fundable-ppl.csv,Extra column 'single audit required' not defined in data dictionary,Clarify if this should be documented in the data dictionary
1_col_names,INFO,pa-fundable-ppl.csv,Extra column 'Equivalency Project' not defined in data dictionary,Clarify if this should be documented in the data dictionary
1_col_names,INFO,pa-fundable-ppl.csv,Extra column 'categorical green or business caes green' not defined in data dictionary,Clarify if this should be documented in the data dictionary
1_col_names,INFO,pa-fundable-ppl.csv,Extra column 'loan' not defined in data dictionary,Clarify if this is duplicate of 'loan #' or distinct field
1_col_names,INFO,pa-fundable-ppl.csv,Extra column 'green' not defined in data dictionary,Clarify if this relates to green project designation
1_col_names,INFO,pa-fundable-ppl.csv,Extra column 'small system' not defined in data dictionary,Clarify if this should be documented in the data dictionary
1_col_names,INFO,pa-fundable-ppl.csv,Extra column 'ppl rank dep' not defined in data dictionary,Clarify if this relates to Project Rank or is a distinct field
1_col_names,INFO,pa-fundable-ppl.csv,Extra column 'disadvantaged' defined in data dictionary but column name case is not standardized,Standardize to 'Disadvantaged'
1_col_names,INFO,pa-fundable-ppl.csv,Extra column 'list' not defined in data dictionary,Clarify purpose of this column
1_col_names,WARNING,pa-fundable-ppl.csv,"Missing expected columns: Geographic Reference, Borrower, Project Description, Expecting Funding?","Verify if these are populated from pa-base-ppl.csv or other source, or add to fundable list file"
1_col_names,INFO,pa-base-ppl.csv,Extra column 'REGION' not defined in data dictionary,Clarify if this should be documented or mapped to Geographic Reference
1_col_names,INFO,pa-base-ppl.csv,Extra column 'DEP PROJECT RATING' not defined in data dictionary,Clarify relationship to Project Score or Project Rank
1_col_names,INFO,pa-base-ppl.csv,Extra column 'STREET ADDRESS' not defined in data dictionary,Clarify if this is part of Project Description or separate field
1_col_names,INFO,pa-base-ppl.csv,Extra column 'MTGDATE' not defined in data dictionary,Clarify what this field represents and if it should be documented
1_col_names,INFO,pa-base-ppl.csv,Extra column 'GREEN PROJECT' not defined in data dictionary,Clarify if this should be documented in the data dictionary
1_col_names,INFO,pa-base-ppl.csv,Extra column 'GREEN CATEGORY' not defined in data dictionary,Clarify if this should be documented in the data dictionary
1_col_names,INFO,pa-base-ppl.csv,Extra column 'BUSINESS CASE' not defined in data dictionary,Clarify if this should be documented in the data dictionary
1_col_names,INFO,pa-base-ppl.csv,Extra column 'GREEN AMOUNT' not defined in data dictionary,Clarify if this should be documented in the data dictionary
2_types_nulls,ERROR,total assistance amount,Column is character type but should be numeric. Dictionary defines 'Funding Amount' as numeric value. Values contain '$' currency symbols.,"Convert to numeric by removing '$' and ',' characters. Store as numeric type."
2_types_nulls,ERROR,loan,"Column is character type but should be numeric. Values contain '$' currency symbols and one value lacks '$' prefix (1,128,459). Inconsistent formatting.","Standardize format: remove '$' and ',' from all values, convert to numeric type."
2_types_nulls,ERROR,principal forgiveness,"Column is character type but should be numeric. Values contain '$' currency symbols and one value lacks '$' prefix (10,610,696). Inconsistent formatting.","Standardize format: remove '$' and ',' from all values, convert to numeric type."
2_types_nulls,ERROR,PROJECT COST,Column is character type but should be numeric. Dictionary defines 'Project Cost' as numeric. Values contain '$' currency symbols.,"Convert to numeric by removing '$' and ',' characters. Store as numeric type."
2_types_nulls,ERROR,ppl rank dep,Column is logical type with 100% NA/missing values. No data present. Cannot validate against expected values.,"Populate this column with rank data from SFY23 Comprehensive List, or remove if not applicable to fundable lists."
2_types_nulls,WARNING,categorical green or business caes green,Column has 63.0% NA rate. Dictionary does not clearly define expected values for this non-standard field. Values include 'No' and 'pending'.,Clarify data dictionary definition for this field. Determine if high NA rate is acceptable or if data should be populated.
2_types_nulls,WARNING,green,Column has 55.6% NA rate. Values are '0' and 'No' - inconsistent representation of boolean/categorical concept.,"Standardize to single representation (e.g., 'Yes'/'No' or 0/1). Populate missing values or clarify if absence indicates 'No'."
2_types_nulls,WARNING,single audit required,"Column has inconsistent casing: 'yes', 'no', 'Yes'. Should be standardized to single case convention.",Standardize all values to lowercase ('yes'/'no') or title case ('Yes'/'No') for consistency.
