call_label,severity,field,issue,suggestion
1_col_names,ERROR,49-Wisconsin_PPL.csv,Column name mismatch: 'Project manager' should be 'Project Manager' (inconsistent capitalization with other files),Standardize to 'Project Manager'
1_col_names,ERROR,wi-sfy23-gen-lsl-fundable-list.csv,Column name mismatch: 'PriorityScore' should be 'Priority Score' (missing space),Rename to 'Priority Score'
1_col_names,ERROR,wi-sfy23-gen-lsl-fundable-list.csv,Column name mismatch: 'FinancialNeedPoints3' does not match pattern; should be 'Financial Need Points',Rename to 'Financial Need Points'
1_col_names,ERROR,wi-sfy23-gen-lsl-fundable-list.csv,Column name mismatch: 'ProjectPoints4' does not match pattern; should be 'Project Points',Rename to 'Project Points'
1_col_names,ERROR,wi-sfy23-gen-lsl-fundable-list.csv,Column name mismatch: 'ProjectNumber' should be 'Project Number' (missing space),Rename to 'Project Number'
1_col_names,ERROR,wi-sfy23-gen-lsl-fundable-list.csv,Column name mismatch: 'ProjectManager' should be 'Project Manager' (missing space),Rename to 'Project Manager'
1_col_names,ERROR,wi-sfy23-gen-lsl-fundable-list.csv,"Column name mismatch: 'MHI(<$49,397)' should be 'MHI (<$49,397)' (missing space after MHI)","Rename to 'MHI (<$49,397)'"
1_col_names,ERROR,wi-sfy23-gen-lsl-fundable-list.csv,Column name mismatch: '% ofMarketRate' should be '% of Market Rate' (missing spaces),Rename to '% of Market Rate'
1_col_names,ERROR,wi-sfy23-gen-lsl-fundable-list.csv,Column name mismatch: 'RequestedProject Costs' should be 'Requested Project Costs' (missing space),Rename to 'Requested Project Costs'
1_col_names,ERROR,wi-sfy23-gen-lsl-fundable-list.csv,Column name mismatch: 'Estimated LoanAmount' should be 'Estimated Loan Amount' (missing space),Rename to 'Estimated Loan Amount'
1_col_names,ERROR,wi-sfy23-gen-lsl-fundable-list.csv,Column name mismatch: 'Total PFPoints' should be 'Total PF Points' (missing space),Rename to 'Total PF Points'
1_col_names,ERROR,wi-sfy23-gen-lsl-fundable-list.csv,Column name mismatch: 'EligiblePF %' should be 'Eligible PF %' (missing space),Rename to 'Eligible PF %'
1_col_names,WARNING,49-Wisconsin_EC_Funding_List.csv,Extra column 'County' present; not defined in data dictionary standardization for this file type,Verify if County column should be included or removed
1_col_names,WARNING,wi-sfy23-comp-list.csv,Missing column 'Total PF Points' defined in data dictionary; present in other files,Verify if this column should be added or if it is genuinely absent in source
1_col_names,WARNING,wi-sfy23-comp-list.csv,Missing column 'County' found in EC and some other files; unclear if required,Verify if County should be added for consistency
1_col_names,INFO,wi-sfy23-comp-list.csv,Column 'SELF Score' renamed to 'SELFScore' (missing space); inconsistent with naming conventions of other files,Consider renaming to 'SELF Score' for consistency
2_types_nulls,ERROR,Priority Score (49-Wisconsin_PPL.csv),"Column stored as character type but contains numeric values (185, 156.5, 152.25, etc.). Should be numeric for consistency with other score columns and mathematical operations.",Convert to numeric type
2_types_nulls,ERROR,"MHI (<$49,397) (49-Wisconsin_PPL.csv)","Column stored as character with mixed formats: some contain dollar signs and text ('WI MHI = $61,747'), others are plain numbers ('46,889'). Should be standardized and numeric.","Standardize format, remove non-numeric characters, convert to numeric type"
2_types_nulls,ERROR,% of Market Rate (49-Wisconsin_PPL.csv),"Column stored as character containing percentage symbols ('33%', '55%'). Should be numeric for calculations.",Remove '%' character and convert to numeric type
2_types_nulls,ERROR,Requested Project Costs (49-Wisconsin_PPL.csv),"Column stored as character with dollar signs and commas ('$522,996'). Should be numeric for financial calculations.",Remove currency formatting and convert to numeric type
2_types_nulls,ERROR,Estimated Loan Amount (49-Wisconsin_PPL.csv),"Column stored as character with dollar signs and commas ('$392,247'). Should be numeric for financial calculations.",Remove currency formatting and convert to numeric type
2_types_nulls,ERROR,Eligible PF % (49-Wisconsin_PPL.csv),"Column stored as character containing percentage symbols ('25%', '20%'). Should be numeric for calculations.",Remove '%' character and convert to numeric type
2_types_nulls,ERROR,PF Estimate (49-Wisconsin_PPL.csv),"Column stored as character with mixed formats: some rows contain aggregate text ('Total PF $ Available = $20,878,410'), others contain numeric values ('$130,749'). Data quality issue that prevents proper parsing.",Separate aggregate data from individual project records or store separately; standardize numeric values
2_types_nulls,ERROR,Municipality (49-Wisconsin_PPL.csv),"Values contain footnote indicators ('CITY OF1', 'CITY OF1,2') that should be separated from municipality names.",Extract footnote indicators to separate column and clean municipality names
2_types_nulls,ERROR,"MHI(<$49,397) (wi-sfy23-gen-lsl-fundable-list.csv)",Column stored as numeric in this file but as character in 49-Wisconsin_PPL.csv. Inconsistent typing across source files for same logical field.,Standardize data type across all files to numeric; ensure consistent preprocessing
2_types_nulls,ERROR,"Requested Project Costs (wi-sfy23-gen-lsl-fundable-list.csv, 49-Wisconsin_EC_Funding_List.csv)",Columns stored as character with dollar signs and commas. Should be numeric for financial calculations.,Remove currency formatting and convert to numeric type
2_types_nulls,ERROR,"Estimated Loan Amount (wi-sfy23-gen-lsl-fundable-list.csv, 49-Wisconsin_EC_Funding_List.csv)",Columns stored as character with dollar signs and commas. Should be numeric for financial calculations.,Remove currency formatting and convert to numeric type
2_types_nulls,ERROR,PF Estimate (wi-sfy23-gen-lsl-fundable-list.csv),"Column contains malformed numeric values with inconsistent spacing ('$    1 ,500,000', '$        7 4,595', '$        8 9,730') and some dashes ('$              -'). Data entry or parsing error.","Clean formatting, standardize numeric representation, interpret dashes as zero or missing values"
2_types_nulls,ERROR,EstimatedProject Cost (wi-sfy23-comp-list.csv),Column stored as character with dollar signs and commas. Should be numeric for financial calculations.,Remove currency formatting and convert to numeric type
2_types_nulls,WARNING,49-Wisconsin_PPL.csv,First row contains all NA/NULL values. This appears to be a header row or placeholder that should be removed.,Remove first row of all NAs
2_types_nulls,WARNING,"Municipality (49-Wisconsin_PPL.csv, wi-sfy23-comp-list.csv)","Values contain carriage return characters ('Municipality' visible in column headers). Text encoding issue.",Clean carriage return and line feed characters from all text fields
